refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
2013,52,2013,702,SGP,Singapore,M,Import,842,USA,USA,0,W00,World,H4,HS,TRUE,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,TRUE,,FALSE,893616922.6,,893616922.6,0,FALSE,TRUE
2013,52,2013,702,SGP,Singapore,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,83,Metal; miscellaneous products of base metal,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,TRUE,,FALSE,137520774,,137520774,0,FALSE,TRUE
2013,52,2013,702,SGP,Singapore,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H4,HS,TRUE,83,Metal; miscellaneous products of base metal,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,TRUE,,FALSE,19428415.88,,19428415.88,0,FALSE,TRUE
2013,52,2013,702,SGP,Singapore,M,Import,360,IDN,Indonesia,0,W00,World,H4,HS,TRUE,83,Metal; miscellaneous products of base metal,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,TRUE,,FALSE,12972905.33,,12972905.33,0,FALSE,TRUE
2013,52,2013,702,SGP,Singapore,M,Import,392,JPN,Japan,0,W00,World,H4,HS,TRUE,83,Metal; miscellaneous products of base metal,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,TRUE,,FALSE,28708606.68,,28708606.68,0,FALSE,TRUE
2013,52,2013,702,SGP,Singapore,M,Import,410,KOR,Rep. of Korea,0,W00,World,H4,HS,TRUE,83,Metal; miscellaneous products of base metal,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,TRUE,,FALSE,17001723.23,,17001723.23,0,FALSE,TRUE
2013,52,2013,702,SGP,Singapore,M,Import,458,MYS,Malaysia,0,W00,World,H4,HS,TRUE,83,Metal; miscellaneous products of base metal,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,TRUE,,FALSE,43830524.38,,43830524.38,0,FALSE,TRUE
2013,52,2013,702,SGP,Singapore,M,Import,682,SAU,Saudi Arabia,0,W00,World,H4,HS,TRUE,83,Metal; miscellaneous products of base metal,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,TRUE,,FALSE,13981.231,,13981.231,0,FALSE,TRUE
2013,52,2013,702,SGP,Singapore,M,Import,764,THA,Thailand,0,W00,World,H4,HS,TRUE,83,Metal; miscellaneous products of base metal,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,TRUE,,FALSE,12492325.77,,12492325.77,0,FALSE,TRUE
2013,52,2013,702,SGP,Singapore,M,Import,842,USA,USA,0,W00,World,H4,HS,TRUE,83,Metal; miscellaneous products of base metal,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,TRUE,,FALSE,82135716.44,,82135716.44,0,FALSE,TRUE
2013,52,2013,702,SGP,Singapore,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,TRUE,,FALSE,9550011932,,9550011932,0,FALSE,TRUE
