typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,699,IND,India,0,W00,World,H5,HS,TRUE,39,Plastics and articles thereof,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,1094914481,1094914481,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,704,VNM,Viet Nam,0,W00,World,H5,HS,TRUE,39,Plastics and articles thereof,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,928290586,928290586,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,784,ARE,United Arab Emirates,0,W00,World,H5,HS,TRUE,39,Plastics and articles thereof,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,85645919.47,85645919.47,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,36,AUS,Australia,0,W00,World,H5,HS,TRUE,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,285924040.6,285924040.6,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,276,DEU,Germany,0,W00,World,H5,HS,TRUE,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,56545796.46,56545796.46,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,608,PHL,Philippines,0,W00,World,H5,HS,TRUE,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,51244153.9,51244153.9,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,699,IND,India,0,W00,World,H5,HS,TRUE,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,657143006.9,657143006.9,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,704,VNM,Viet Nam,0,W00,World,H5,HS,TRUE,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,19031106.35,19031106.35,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,784,ARE,United Arab Emirates,0,W00,World,H5,HS,TRUE,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,876220689.3,876220689.3,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,36,AUS,Australia,0,W00,World,H5,HS,TRUE,83,Metal; miscellaneous products of base metal,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,16313398.7,16313398.7,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,276,DEU,Germany,0,W00,World,H5,HS,TRUE,83,Metal; miscellaneous products of base metal,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,22998458.22,22998458.22,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,608,PHL,Philippines,0,W00,World,H5,HS,TRUE,83,Metal; miscellaneous products of base metal,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,23150232.62,23150232.62,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,699,IND,India,0,W00,World,H5,HS,TRUE,83,Metal; miscellaneous products of base metal,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,11919873.51,11919873.51,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,704,VNM,Viet Nam,0,W00,World,H5,HS,TRUE,83,Metal; miscellaneous products of base metal,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,19101550.22,19101550.22,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,784,ARE,United Arab Emirates,0,W00,World,H5,HS,TRUE,83,Metal; miscellaneous products of base metal,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,5865768.548,5865768.548,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,36,AUS,Australia,0,W00,World,H5,HS,TRUE,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,1443178492,1443178492,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,276,DEU,Germany,0,W00,World,H5,HS,TRUE,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,1092724174,1092724174,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,608,PHL,Philippines,0,W00,World,H5,HS,TRUE,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,1304446557,1304446557,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,699,IND,India,0,W00,World,H5,HS,TRUE,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,2144798579,2144798579,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,704,VNM,Viet Nam,0,W00,World,H5,HS,TRUE,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,1121961769,1121961769,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,784,ARE,United Arab Emirates,0,W00,World,H5,HS,TRUE,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,770173391.7,770173391.7,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,36,AUS,Australia,0,W00,World,H5,HS,TRUE,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,845403578.5,845403578.5,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,276,DEU,Germany,0,W00,World,H5,HS,TRUE,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,3208833362,3208833362,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,608,PHL,Philippines,0,W00,World,H5,HS,TRUE,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,2952689903,2952689903,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,699,IND,India,0,W00,World,H5,HS,TRUE,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,3252775439,3252775439,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,704,VNM,Viet Nam,0,W00,World,H5,HS,TRUE,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,3759923999,3759923999,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,784,ARE,United Arab Emirates,0,W00,World,H5,HS,TRUE,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,437580670.7,437580670.7,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,36,AUS,Australia,0,W00,World,H5,HS,TRUE,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,628626499.5,628626499.5,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,276,DEU,Germany,0,W00,World,H5,HS,TRUE,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,929980935.1,929980935.1,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,608,PHL,Philippines,0,W00,World,H5,HS,TRUE,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,318138255.2,318138255.2,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,699,IND,India,0,W00,World,H5,HS,TRUE,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,752207759.8,752207759.8,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,704,VNM,Viet Nam,0,W00,World,H5,HS,TRUE,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,300558834.2,300558834.2,4,FALSE,TRUE
C,A,20180101,2018,52,2018,702,SGP,Singapore,X,Export,784,ARE,United Arab Emirates,0,W00,World,H5,HS,TRUE,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,83862366.17,83862366.17,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,36,AUS,Australia,0,W00,World,H5,HS,TRUE,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,4273910550,4273910550,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,276,DEU,Germany,0,W00,World,H5,HS,TRUE,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,34105.662,34105.662,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,608,PHL,Philippines,0,W00,World,H5,HS,TRUE,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,1071620361,1071620361,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,699,IND,India,0,W00,World,H5,HS,TRUE,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,635622300,635622300,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,704,VNM,Viet Nam,0,W00,World,H5,HS,TRUE,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,1663054909,1663054909,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,784,ARE,United Arab Emirates,0,W00,World,H5,HS,TRUE,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,278513437.8,278513437.8,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,36,AUS,Australia,0,W00,World,H5,HS,TRUE,29,Organic chemicals,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,229167618.5,229167618.5,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,276,DEU,Germany,0,W00,World,H5,HS,TRUE,29,Organic chemicals,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,98578699.7,98578699.7,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,608,PHL,Philippines,0,W00,World,H5,HS,TRUE,29,Organic chemicals,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,95280649.46,95280649.46,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,699,IND,India,0,W00,World,H5,HS,TRUE,29,Organic chemicals,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,911106247.1,911106247.1,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,704,VNM,Viet Nam,0,W00,World,H5,HS,TRUE,29,Organic chemicals,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,291093109,291093109,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,784,ARE,United Arab Emirates,0,W00,World,H5,HS,TRUE,29,Organic chemicals,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,13518895.23,13518895.23,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,36,AUS,Australia,0,W00,World,H5,HS,TRUE,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,234598421.6,234598421.6,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,276,DEU,Germany,0,W00,World,H5,HS,TRUE,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,5208186.46,5208186.46,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,608,PHL,Philippines,0,W00,World,H5,HS,TRUE,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,311207942,311207942,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,699,IND,India,0,W00,World,H5,HS,TRUE,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,44967860.02,44967860.02,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,704,VNM,Viet Nam,0,W00,World,H5,HS,TRUE,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,434221673.7,434221673.7,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,784,ARE,United Arab Emirates,0,W00,World,H5,HS,TRUE,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,71965906.59,71965906.59,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,36,AUS,Australia,0,W00,World,H5,HS,TRUE,38,Chemical products n.e.c.,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,152060646.1,152060646.1,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,276,DEU,Germany,0,W00,World,H5,HS,TRUE,38,Chemical products n.e.c.,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,40576500.82,40576500.82,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,608,PHL,Philippines,0,W00,World,H5,HS,TRUE,38,Chemical products n.e.c.,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,79773968.61,79773968.61,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,699,IND,India,0,W00,World,H5,HS,TRUE,38,Chemical products n.e.c.,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,248775670.7,248775670.7,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,704,VNM,Viet Nam,0,W00,World,H5,HS,TRUE,38,Chemical products n.e.c.,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,209681535.8,209681535.8,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,784,ARE,United Arab Emirates,0,W00,World,H5,HS,TRUE,38,Chemical products n.e.c.,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,,83764199.08,83764199.08,0,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,36,AUS,Australia,0,W00,World,H5,HS,TRUE,39,Plastics and articles thereof,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,205834835.1,205834835.1,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,276,DEU,Germany,0,W00,World,H5,HS,TRUE,39,Plastics and articles thereof,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,65330311.44,65330311.44,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,608,PHL,Philippines,0,W00,World,H5,HS,TRUE,39,Plastics and articles thereof,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,357010690.4,357010690.4,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,699,IND,India,0,W00,World,H5,HS,TRUE,39,Plastics and articles thereof,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,1025319072,1025319072,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,704,VNM,Viet Nam,0,W00,World,H5,HS,TRUE,39,Plastics and articles thereof,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,953063073.2,953063073.2,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,784,ARE,United Arab Emirates,0,W00,World,H5,HS,TRUE,39,Plastics and articles thereof,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,78881910.84,78881910.84,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,36,AUS,Australia,0,W00,World,H5,HS,TRUE,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,305663067.6,305663067.6,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,276,DEU,Germany,0,W00,World,H5,HS,TRUE,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,45122658.19,45122658.19,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,608,PHL,Philippines,0,W00,World,H5,HS,TRUE,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,50251941.08,50251941.08,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,699,IND,India,0,W00,World,H5,HS,TRUE,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,603865543.6,603865543.6,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,704,VNM,Viet Nam,0,W00,World,H5,HS,TRUE,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,22665116.84,22665116.84,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,784,ARE,United Arab Emirates,0,W00,World,H5,HS,TRUE,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,1131364949,1131364949,4,FALSE,TRUE
C,A,20190101,2019,52,2019,702,SGP,Singapore,X,Export,36,AUS,Australia,0,W00,World,H5,HS,TRUE,83,Metal; miscellaneous products of base metal,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,20958333.31,20958333.31,4,FALSE,TRUE
