refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
2013,52,2013,702,SGP,Singapore,X,Export,410,KOR,Rep. of Korea,0,W00,World,H4,HS,TRUE,83,Metal; miscellaneous products of base metal,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,TRUE,,FALSE,,9326187.452,9326187.452,0,FALSE,TRUE
2013,52,2013,702,SGP,Singapore,X,Export,458,MYS,Malaysia,0,W00,World,H4,HS,TRUE,83,Metal; miscellaneous products of base metal,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,TRUE,,FALSE,,83527204.22,83527204.22,0,FALSE,TRUE
2013,52,2013,702,SGP,Singapore,X,Export,682,SAU,Saudi Arabia,0,W00,World,H4,HS,TRUE,83,Metal; miscellaneous products of base metal,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,TRUE,,FALSE,,1354929.589,1354929.589,0,FALSE,TRUE
2013,52,2013,702,SGP,Singapore,X,Export,764,THA,Thailand,0,W00,World,H4,HS,TRUE,83,Metal; miscellaneous products of base metal,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,TRUE,,FALSE,,20870387.74,20870387.74,0,FALSE,TRUE
2013,52,2013,702,SGP,Singapore,X,Export,842,USA,USA,0,W00,World,H4,HS,TRUE,83,Metal; miscellaneous products of base metal,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,TRUE,,FALSE,,22464273.96,22464273.96,0,FALSE,TRUE
2013,52,2013,702,SGP,Singapore,X,Export,156,CHN,China,0,W00,World,H4,HS,TRUE,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,TRUE,,FALSE,,5085453004,5085453004,0,FALSE,TRUE
2013,52,2013,702,SGP,Singapore,X,Export,344,HKG,"China, Hong Kong SAR",0,W00,World,H4,HS,TRUE,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,TRUE,,FALSE,,3728447371,3728447371,0,FALSE,TRUE
2013,52,2013,702,SGP,Singapore,X,Export,360,IDN,Indonesia,0,W00,World,H4,HS,TRUE,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,TRUE,,FALSE,,7297607178,7297607178,0,FALSE,TRUE
2013,52,2013,702,SGP,Singapore,X,Export,392,JPN,Japan,0,W00,World,H4,HS,TRUE,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,TRUE,,FALSE,,2666840665,2666840665,0,FALSE,TRUE
2013,52,2013,702,SGP,Singapore,X,Export,410,KOR,Rep. of Korea,0,W00,World,H4,HS,TRUE,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,TRUE,,FALSE,,1854538593,1854538593,0,FALSE,TRUE
