typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H5","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","254073107.783",,"254073107.783","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H5","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","9884380.033",,"9884380.033","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H5","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","79741486.187",,"79741486.187","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H5","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","28336995.02",,"28336995.02","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H5","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","65375815.039",,"65375815.039","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","71","Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2121230293.557",,"2121230293.557","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H5","HS","true","71","Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","91297250.536",,"91297250.536","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H5","HS","true","71","Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","21027763.388",,"21027763.388","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H5","HS","true","71","Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","916621526.393",,"916621526.393","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H5","HS","true","71","Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","9280231.869",,"9280231.869","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H5","HS","true","71","Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","823865534.295",,"823865534.295","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","83","Metal; miscellaneous products of base metal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2046629.011",,"2046629.011","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H5","HS","true","83","Metal; miscellaneous products of base metal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","25829306.332",,"25829306.332","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H5","HS","true","83","Metal; miscellaneous products of base metal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1988052.178",,"1988052.178","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H5","HS","true","83","Metal; miscellaneous products of base metal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","5841783.599",,"5841783.599","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H5","HS","true","83","Metal; miscellaneous products of base metal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","7784001.938",,"7784001.938","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H5","HS","true","83","Metal; miscellaneous products of base metal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","44879.603",,"44879.603","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","143330041.265",,"143330041.265","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H5","HS","true","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2245437496.418",,"2245437496.418","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H5","HS","true","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","513697895.086",,"513697895.086","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H5","HS","true","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","592201587.742",,"592201587.742","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H5","HS","true","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","644903310.467",,"644903310.467","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H5","HS","true","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","96161752.206",,"96161752.206","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","68521144.677",,"68521144.677","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2494351793.711",,"2494351793.711","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","5909750340.967",,"5909750340.967","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","276653179.951",,"276653179.951","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1541177889.502",,"1541177889.502","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H5","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","28220197.89",,"28220197.89","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","82122380.599",,"82122380.599","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H5","HS","true","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","977105860.641",,"977105860.641","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H5","HS","true","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1307392597.715",,"1307392597.715","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H5","HS","true","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","132075695.612",,"132075695.612","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H5","HS","true","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","49236212.714",,"49236212.714","4","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H5","HS","true","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","13449173.002",,"13449173.002","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4295191374.096",,"4295191374.096","0","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","36009483.736",,"36009483.736","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","25271597.392",,"25271597.392","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3501086772.516",,"3501086772.516","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","280834826.626",,"280834826.626","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","14140565828.942",,"14140565828.942","0","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","29","Organic chemicals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","4593434.47",,"4593434.47","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","29","Organic chemicals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","213904165.237",,"213904165.237","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","29","Organic chemicals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","56042820.741",,"56042820.741","0","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H6","HS","true","29","Organic chemicals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","736944111.836",,"736944111.836","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","29","Organic chemicals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3552195.835",,"3552195.835","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","29","Organic chemicals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","19573744.404",,"19573744.404","0","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","24201781.872",,"24201781.872","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","81310114.7",,"81310114.7","0","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","15382153.261",,"15382153.261","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H6","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","46065054.318",,"46065054.318","0","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","7120645.055",,"7120645.055","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","19466656.88",,"19466656.88","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","38","Chemical products n.e.c.","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","7271555.355",,"7271555.355","0","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","38","Chemical products n.e.c.","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","196386679.291",,"196386679.291","0","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","38","Chemical products n.e.c.","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1798402.076",,"1798402.076","0","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H6","HS","true","38","Chemical products n.e.c.","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","80136429.983",,"80136429.983","0","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","38","Chemical products n.e.c.","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","9696178.416",,"9696178.416","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","38","Chemical products n.e.c.","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","4528798.106",,"4528798.106","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","16688452.34",,"16688452.34","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","236140942.76",,"236140942.76","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","13933061.871",,"13933061.871","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H6","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","89276782.239",,"89276782.239","0","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","27931317.89",,"27931317.89","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","54900354.592",,"54900354.592","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","71","Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2211579157.799",,"2211579157.799","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","71","Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","86604883.308",,"86604883.308","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","71","Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","33268573.925",,"33268573.925","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H6","HS","true","71","Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1291049481.252",,"1291049481.252","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","71","Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","274673141.434",,"274673141.434","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","71","Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1012759461.198",,"1012759461.198","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","83","Metal; miscellaneous products of base metal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3554891.193",,"3554891.193","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","83","Metal; miscellaneous products of base metal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","22708840.869",,"22708840.869","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","83","Metal; miscellaneous products of base metal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2300747.578",,"2300747.578","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H6","HS","true","83","Metal; miscellaneous products of base metal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","6380569.863",,"6380569.863","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","83","Metal; miscellaneous products of base metal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","8778351.773",,"8778351.773","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","83","Metal; miscellaneous products of base metal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","358181.576",,"358181.576","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","113555115.609",,"113555115.609","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2369330910.902",,"2369330910.902","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","458400271.183",,"458400271.183","4","false","true",
