year,CountryPair,agree,IdealPointAll.x,IdealPointAll.y,IdealPointDistance
1975.0,"('Japan', 'Singapore')",0.840909090909091,0.64134285,0.64134285,0.7542083
1975.0,"('Japan', 'Thailand')",0.86231884057971,0.6483539500000001,0.6483539500000001,0.7401861
1975.0,"('Malaysia', 'Saudi Arabia')",0.942622950819672,0.08349519,0.08349519,0.28707222
1975.0,"('Malaysia', 'Singapore')",0.946969696969697,0.10209889,0.10209889,0.32427962
1975.0,"('Malaysia', 'Thailand')",0.963768115942029,0.10910998999999999,0.10910998999999999,0.33830182
1975.0,"('Saudi Arabia', 'Singapore')",0.922413793103448,0.245635,0.245635,0.0372074
1975.0,"('Saudi Arabia', 'Thailand')",0.934426229508197,0.2526461,0.2526461,0.0512296
1975.0,"('Singapore', 'Thailand')",0.96969696969697,0.2712498,0.2712498,0.0140222
1976.0,"('China', 'Japan')",0.673913043478261,0.09559050000000002,0.09559050000000002,2.398913
1976.0,"('China', 'Malaysia')",0.847826086956522,-0.6254003,-0.6254003,0.9569314
1976.0,"('China', 'Saudi Arabia')",0.854838709677419,-0.6175328,-0.6175328,0.9726664
1976.0,"('China', 'Singapore')",0.838235294117647,-0.520239655,-0.520239655,1.16725269
1976.0,"('China', 'Thailand')",0.855072463768116,-0.63745005,-0.63745005,0.9328319
1976.0,"('Japan', 'Malaysia')",0.781609195402299,0.5740562,0.5740562,1.4419816
1976.0,"('Japan', 'Saudi Arabia')",0.76,0.5819237,0.5819237,1.4262466
1976.0,"('Japan', 'Singapore')",0.801204819277108,0.679216845,0.679216845,1.23166031
1976.0,"('Japan', 'Thailand')",0.781609195402299,0.56200645,0.56200645,1.4660811
1976.0,"('Malaysia', 'Saudi Arabia')",0.986666666666667,-0.1390671,-0.1390671,0.015735
1976.0,"('Malaysia', 'Singapore')",0.963855421686747,-0.041773955,-0.041773955,0.21032129
1976.0,"('Malaysia', 'Thailand')",0.977011494252874,-0.15898435,-0.15898435,0.0240995
1976.0,"('Saudi Arabia', 'Singapore')",0.957746478873239,-0.033906455,-0.033906455,0.19458629
1976.0,"('Saudi Arabia', 'Thailand')",0.986666666666667,-0.15111685,-0.15111685,0.0398345
1976.0,"('Singapore', 'Thailand')",0.975903614457831,-0.053823705,-0.053823705,0.23442079
1977.0,"('China', 'Japan')",0.738095238095238,0.2142795,0.2142795,1.962175
1977.0,"('China', 'Malaysia')",0.888888888888889,-0.3651352,-0.3651352,0.8033456
1977.0,"('China', 'Saudi Arabia')",0.943396226415094,-0.44128315,-0.44128315,0.6510497
1977.0,"('China', 'Singapore')",0.846774193548387,-0.25819460000000005,-0.25819460000000005,1.0172268
1977.0,"('China', 'Thailand')",0.880952380952381,-0.28300625,-0.28300625,0.9676035
1977.0,"('Japan', 'Malaysia')",0.818681318681319,0.6159523,0.6159523,1.1588294
1977.0,"('Japan', 'Saudi Arabia')",0.82051282051282,0.53980435,0.53980435,1.3111253
1977.0,"('Japan', 'Singapore')",0.822222222222222,0.7228929000000001,0.7228929000000001,0.9449482
1977.0,"('Japan', 'Thailand')",0.840659340659341,0.69808125,0.69808125,0.9945715
1977.0,"('Malaysia', 'Saudi Arabia')",0.974358974358974,-0.039610349999999996,-0.039610349999999996,0.1522959
1977.0,"('Malaysia', 'Singapore')",0.95,0.1434782,0.1434782,0.2138812
1977.0,"('Malaysia', 'Thailand')",0.978021978021978,0.11866655,0.11866655,0.1642579
1977.0,"('Saudi Arabia', 'Singapore')",0.941558441558442,0.06733025000000001,0.06733025000000001,0.3661771
1977.0,"('Saudi Arabia', 'Thailand')",0.961538461538462,0.0425186,0.0425186,0.3165538
1977.0,"('Singapore', 'Thailand')",0.961111111111111,0.22560714999999998,0.22560714999999998,0.0496233
1978.0,"('China', 'Japan')",0.78735632183908,0.43664685000000003,0.43664685000000003,1.3075763
1978.0,"('China', 'Malaysia')",0.942528735632184,-0.1687612,-0.1687612,0.0967602
1978.0,"('China', 'Saudi Arabia')",0.935294117647059,-0.13839266,-0.13839266,0.15749728
1978.0,"('China', 'Singapore')",0.908045977011494,0.058686399999999986,0.058686399999999986,0.5516554
