Year,Product,HS Code,Country,Imports,Exports,Trade Volume
2020,Optical & Medical Instruments,90.0,Malaysia,1935508766.0,1023964527.0,2959473293.0
2020,Optical & Medical Instruments,90.0,Japan,942025523.3,1623484176.0,2565509699.3
2020,Optical & Medical Instruments,90.0,Indonesia,228404302.8,705118944.7,933523247.5
2020,Organic Chemicals,29.0,Japan,215486056.8,905873124.1,1121359180.9
2020,Optical & Medical Instruments,90.0,China,1357265664.0,2958825952.0,4316091616.0
2020,Machinery & Boilers,84.0,Thailand,1267343440.0,2168899999.0,3436243439.0
2020,Machinery & Boilers,84.0,Saudi Arabia,10964906.24,350800854.9,361765761.14
2020,Machinery & Boilers,84.0,South Korea,1101218705.0,3454962123.0,4556180828.0
2020,Machinery & Boilers,84.0,Malaysia,6264709121.0,3867409534.0,10132118655.0
2020,Machinery & Boilers,84.0,Japan,3354720477.0,4507732926.0,7862453403.0
2020,Machinery & Boilers,84.0,Indonesia,1182618309.0,3637841613.0,4820459922.0
2020,Machinery & Boilers,84.0,China,10349168111.0,8037128882.0,18386296993.0
2020,Jewellery & Precious Metals,71.0,United States,855773019.1,5849948334.0,6705721353.1
2020,Machinery & Boilers,84.0,United States,13424986399.0,9067044876.0,22492031275.0
2020,Organic Chemicals,29.0,Malaysia,230236959.6,512985762.4,743222722.0
2020,Optical & Medical Instruments,90.0,Thailand,109164286.6,441157594.2,550321880.8
2020,Organic Chemicals,29.0,Saudi Arabia,525472968.6,16650448.64,542123417.24
2020,Electrical Equipment & AV Gear,85.0,China,19891345572.0,18305007084.0,38196352656.0
2020,Other Chemicals,38.0,United States,1102606595.0,692124610.3,1794731205.3
2020,Other Chemicals,38.0,Thailand,53358618.88,282586903.6,335945522.48
2020,Other Chemicals,38.0,Saudi Arabia,12287330.19,15526901.33,27814231.52
2020,Organic Chemicals,29.0,South Korea,104769336.8,214237971.8,319007308.6
2020,Other Chemicals,38.0,Malaysia,276145685.2,317758883.7,593904568.9
2020,Other Chemicals,38.0,Japan,458649223.2,365961906.8,824611130.0
2020,Other Chemicals,38.0,Indonesia,171835766.5,354920123.8,526755890.3
2020,Other Chemicals,38.0,China,490908219.2,1188703773.0,1679611992.2
2020,Plastics,39.0,United States,1427219239.0,359792223.5,1787011462.5
2020,Other Chemicals,38.0,South Korea,131578816.2,597481445.3,729060261.5
2020,Plastics,39.0,Saudi Arabia,1966739653.0,47687947.18,2014427600.18
2020,Plastics,39.0,South Korea,166115944.7,257668202.7,423784147.4
2020,Plastics,39.0,Malaysia,781666034.4,1186080624.0,1967746658.4
2020,Plastics,39.0,Japan,421890591.1,596176736.5,1018067327.6
2020,Plastics,39.0,Indonesia,141760106.7,1213665871.0,1355425977.7
2020,Plastics,39.0,China,726898833.6,4973095331.0,5699994164.6
2020,Organic Chemicals,29.0,United States,782674533.8,639285420.6,1421959954.4
2020,Organic Chemicals,29.0,Thailand,95599557.65,509227301.3,604826858.95
2020,Plastics,39.0,Thailand,122166447.7,551976763.3,674143211.0
2021,Plastics,39.0,Thailand,164301087.9,710155851.9,874456939.8
2021,Plastics,39.0,United States,1546250171.0,446142384.3,1992392555.3
2021,All Products,99.0,United States,31695666339.45,31332362311.920002,63028028651.37
2021,All Products,99.0,Thailand,8378443559.0789995,12761574589.81,21140018148.889
2021,All Products,99.0,South Korea,20800424729.54,17679867858.708,38480292588.248
2021,All Products,99.0,Indonesia,10685078706.106,23536526813.73,34221605519.836002
2021,All Products,99.0,Malaysia,45859447092.83,36549356595.770004,82408803688.6
2021,All Products,99.0,Japan,16989037546.61,13338922835.17,30327960381.780003
2021,All Products,99.0,China,45502932077.8,60024257137.65,105527189215.45
2021,Plastics,39.0,Saudi Arabia,1981804938.0,56695493.84,2038500431.84
2021,All Products,99.0,Saudi Arabia,6105988700.901,662674237.801,6768662938.702
2021,Plastics,39.0,South Korea,221949585.7,287489725.9,509439311.6
2021,Optical & Medical Instruments,90.0,Thailand,162854928.6,478880954.5,641735883.1
2021,Plastics,39.0,Japan,546349679.0,411472681.8,957822360.8
2021,Cosmetics & Fragrances,33.0,Saudi Arabia,5273704.359,893306.94,6167011.299000001
2021,Cosmetics & Fragrances,33.0,Thailand,116222310.5,570250202.2,686472512.7
2021,Cosmetics & Fragrances,33.0,United States,449979100.2,363340278.1,813319378.3
2021,Base Metal Products,83.0,China,153705186.6,23282602.65,176987789.25
2021,Base Metal Products,83.0,Indonesia,8712675.896,58109457.03,66822132.926
2021,Base Metal Products,83.0,Japan,12273127.91,21425663.37,33698791.28
2021,Base Metal Products,83.0,Malaysia,65798656.9,69512868.17,135311525.07
2021,Base Metal Products,83.0,South Korea,15659345.54,4951439.108,20610784.648
2021,Base Metal Products,83.0,Saudi Arabia,3813.222,1048883.858,1052697.08
2021,Base Metal Products,83.0,Thailand,7143359.089,15249694.01,22393053.099
2021,Base Metal Products,83.0,United States,69187084.45,31657659.92,100844744.37
2021,Mineral Fuels & Oils,27.0,China,5004139423.0,4548366856.0,9552506279.0
2021,Mineral Fuels & Oils,27.0,Indonesia,3948534904.0,6786722275.0,10735257179.0
2021,Mineral Fuels & Oils,27.0,Malaysia,11944320772.0,8342367127.0,20286687899.0
2021,Mineral Fuels & Oils,27.0,South Korea,3502995738.0,1315163039.0,4818158777.0
2021,Mineral Fuels & Oils,27.0,Saudi Arabia,3522250394.0,214690522.2,3736940916.2
2021,Mineral Fuels & Oils,27.0,Thailand,1271362089.0,888689581.4,2160051670.4
2021,Cosmetics & Fragrances,33.0,South Korea,223151865.6,2254193150.0,2477345015.6
2021,Mineral Fuels & Oils,27.0,United States,3130500526.0,2492871543.0,5623372069.0
2021,Cosmetics & Fragrances,33.0,Malaysia,77611185.13,333026570.8,410637755.93
2021,Cosmetics & Fragrances,33.0,Indonesia,79385102.91,549375206.6,628760309.51
2021,Other Chemicals,38.0,China,603159242.7,1477592315.0,2080751557.7
2021,Other Chemicals,38.0,Indonesia,227391802.8,489560617.9,716952420.7
2021,Other Chemicals,38.0,Japan,575348308.5,456882928.2,1032231236.7
2021,Other Chemicals,38.0,Malaysia,384140471.8,313481736.1,697622207.9000001
2021,Other Chemicals,38.0,South Korea,524442919.9,791741576.8,1316184496.6999998
2021,Other Chemicals,38.0,Saudi Arabia,19620944.32,22517228.81,42138173.13
2021,Other Chemicals,38.0,Thailand,68409359.89,324336693.9,392746053.79
2021,Other Chemicals,38.0,United States,1250474091.0,774252421.5,2024726512.5
2021,Electrical Equipment & AV Gear,85.0,China,23374245892.0,24744005815.0,48118251707.0
2021,Electrical Equipment & AV Gear,85.0,Indonesia,3608900182.0,6627335773.0,10236235955.0
2021,Electrical Equipment & AV Gear,85.0,Japan,6256913149.0,5421270447.0,11678183596.0
2021,Electrical Equipment & AV Gear,85.0,Malaysia,20862877907.0,16018008244.0,36880886151.0
2021,Electrical Equipment & AV Gear,85.0,South Korea,13807202295.0,6237920581.0,20045122876.0
2021,Electrical Equipment & AV Gear,85.0,Saudi Arabia,749060.269,55582018.93,56331079.199
2021,Electrical Equipment & AV Gear,85.0,Thailand,4068226314.0,6381309548.0,10449535862.0
2021,Electrical Equipment & AV Gear,85.0,United States,4608012857.0,11178367584.0,15786380441.0
2021,Cosmetics & Fragrances,33.0,China,115627899.7,3194657262.0,3310285161.7
2021,Cosmetics & Fragrances,33.0,Japan,743257835.7,400399927.5,1143657763.2
2021,Plastics,39.0,Malaysia,980571519.5,1533254560.0,2513826079.5
2021,Jewellery & Precious Metals,71.0,China,623933466.7,2413372064.0,3037305530.7
2021,Jewellery & Precious Metals,71.0,Japan,2213125323.0,375320709.4,2588446032.4
2021,Plastics,39.0,Indonesia,165571472.1,1721643280.0,1887214752.1
2021,Plastics,39.0,China,927889136.1,5890685899.0,6818575035.1
2021,Organic Chemicals,29.0,United States,744131705.8,714656161.5,1458787867.3
2021,Organic Chemicals,29.0,Thailand,164134491.1,746236596.8,910371087.9
2021,Organic Chemicals,29.0,Saudi Arabia,555602594.5,21884587.55,577487182.05
2021,Organic Chemicals,29.0,South Korea,148750153.8,296879903.3,445630057.1
2021,Organic Chemicals,29.0,Malaysia,439057520.1,815894162.7,1254951682.8000002
2021,Organic Chemicals,29.0,Japan,322752763.5,350029088.9,672781852.4
2021,Organic Chemicals,29.0,Indonesia,100896875.3,1135259701.0,1236156576.3
2021,Organic Chemicals,29.0,China,1529626316.0,2979887779.0,4509514095.0
2021,Jewellery & Precious Metals,71.0,Indonesia,1083685369.0,1100362109.0,2184047478.0
2021,Optical & Medical Instruments,90.0,Saudi Arabia,641492.877,23497284.87,24138777.747
2021,Optical & Medical Instruments,90.0,South Korea,559287767.9,1299836471.0,1859124238.9
2021,Optical & Medical Instruments,90.0,Malaysia,2289483908.0,1143639842.0,3433123750.0
2021,Optical & Medical Instruments,90.0,Japan,1004365646.0,1554238022.0,2558603668.0
2021,Optical & Medical Instruments,90.0,United States,3278922270.0,4705019858.0,7983942128.0
2021,Optical & Medical Instruments,90.0,China,1484526000.0,3617571869.0,5102097869.0
2021,Jewellery & Precious Metals,71.0,Malaysia,712819394.4,3274211210.0,3987030604.4
2021,Jewellery & Precious Metals,71.0,South Korea,101473058.1,149623678.6,251096736.7
2021,Optical & Medical Instruments,90.0,Indonesia,234688013.1,763039043.2,997727056.3
2021,Jewellery & Precious Metals,71.0,Thailand,1086764486.0,638724054.1,1725488540.1
2021,Jewellery & Precious Metals,71.0,United States,1686786601.0,786692983.6,2473479584.6
2021,Machinery & Boilers,84.0,China,11686079515.0,11134834676.0,22820914191.0
2021,Jewellery & Precious Metals,71.0,Saudi Arabia,17291209.45,565936.303,17857145.753
2021,Machinery & Boilers,84.0,Japan,4226727684.0,3891345034.0,8118072718.0
2021,Machinery & Boilers,84.0,Malaysia,8102765758.0,4705960275.0,12808726033.0
2021,Machinery & Boilers,84.0,South Korea,1695512000.0,5042068294.0,6737580294.0
2021,Machinery & Boilers,84.0,Saudi Arabia,2750549.904,265298974.5,268049524.404
2021,Machinery & Boilers,84.0,Thailand,1269025133.0,2007741413.0,3276766546.0
2021,Machinery & Boilers,84.0,United States,14931421933.0,9839361438.0,24770783371.0
2021,Machinery & Boilers,84.0,Indonesia,1227312309.0,4305119351.0,5532431660.0
2021,Mineral Fuels & Oils,27.0,Japan,1087924030.0,456538333.0,1544462363.0
2022,All Products,99.0,China,52185272277.8,57396279442.99,109581551720.79
2022,All Products,99.0,Indonesia,13954160504.508,30380317694.56,44334478199.068
2022,All Products,99.0,Japan,21024623854.59,15571781136.22,36596404990.81
2022,All Products,99.0,Malaysia,50398175883.049995,45131942795.020004,95530118678.06999
2022,All Products,99.0,Saudi Arabia,9016845264.493,779321232.658,9796166497.151001
2022,All Products,99.0,South Korea,29177101065.7,18582219823.952,47759320889.652
2022,All Products,99.0,Thailand,11551744093.726,14394893694.11,25946637787.836002
2022,All Products,99.0,United States,41098898967.17,36200716808.06,77299615775.23
2022,Base Metal Products,83.0,Thailand,8852414.636,13676654.71,22529069.346
2022,Plastics,39.0,Malaysia,1004840190.0,1517374663.0,2522214853.0
2022,Jewellery & Precious Metals,71.0,Thailand,1290887274.0,1196763109.0,2487650383.0
2022,Jewellery & Precious Metals,71.0,Saudi Arabia,31897326.59,2018646.031,33915972.621
2022,Jewellery & Precious Metals,71.0,South Korea,448215236.4,66302352.15,514517588.55
2022,Jewellery & Precious Metals,71.0,Malaysia,917397346.5,3069058960.0,3986456306.5
2022,Jewellery & Precious Metals,71.0,Japan,3093855325.0,473753637.9,3567608962.9
2022,Jewellery & Precious Metals,71.0,Indonesia,1259300068.0,1962833751.0,3222133819.0
2022,Jewellery & Precious Metals,71.0,China,609696888.2,1230869144.0,1840566032.2
2022,Mineral Fuels & Oils,27.0,United States,9910769554.0,3182572045.0,13093341599.0
2022,Mineral Fuels & Oils,27.0,Thailand,1905143887.0,1110312706.0,3015456593.0
2022,Mineral Fuels & Oils,27.0,Saudi Arabia,5887247149.0,173256377.6,6060503526.6
2022,Mineral Fuels & Oils,27.0,South Korea,6802129888.0,567050115.5,7369180003.5
2022,Mineral Fuels & Oils,27.0,Malaysia,16128468263.0,13228565767.0,29357034030.0
2022,Mineral Fuels & Oils,27.0,Japan,2389108135.0,997644703.2,3386752838.2
2022,Mineral Fuels & Oils,27.0,Indonesia,4772573698.0,10239691909.0,15012265607.0
2022,Mineral Fuels & Oils,27.0,China,7524462747.0,2930320845.0,10454783592.0
2022,Base Metal Products,83.0,United States,82193236.07,22987975.06,105181211.13
2022,Base Metal Products,83.0,Saudi Arabia,60134.188,952272.967,1012407.155
2022,Jewellery & Precious Metals,71.0,United States,1543040981.0,1899661252.0,3442702233.0
2022,Optical & Medical Instruments,90.0,China,1600836518.0,3850874200.0,5451710718.0
2022,Optical & Medical Instruments,90.0,Indonesia,264809509.2,764861995.7,1029671504.9
2022,Optical & Medical Instruments,90.0,Japan,1119263486.0,1678655917.0,2797919403.0
2022,Plastics,39.0,China,1028622356.0,5445782081.0,6474404437.0
2022,Plastics,39.0,South Korea,224289281.0,279946791.1,504236072.1
2022,Plastics,39.0,Saudi Arabia,2195287696.0,76344052.09,2271631748.09
2022,Plastics,39.0,Thailand,151908974.6,693899319.1,845808293.7
2022,Plastics,39.0,United States,1551899299.0,588381061.3,2140280360.3
2022,Organic Chemicals,29.0,United States,741304755.4,303904215.1,1045208970.5
2022,Organic Chemicals,29.0,Thailand,148551849.1,708313682.2,856865531.3000001
2022,Organic Chemicals,29.0,Saudi Arabia,859641340.8,20841094.26,880482435.06
2022,Base Metal Products,83.0,South Korea,13456984.5,5923634.902,19380619.402
2022,Organic Chemicals,29.0,South Korea,278161015.7,302701416.8,580862432.5
2022,Organic Chemicals,29.0,Japan,340861136.7,307314338.2,648175474.9
2022,Organic Chemicals,29.0,Indonesia,81943620.26,1106622287.0,1188565907.26
2022,Organic Chemicals,29.0,China,4182214485.0,2134208039.0,6316422524.0
2022,Optical & Medical Instruments,90.0,United States,3673461772.0,5108083099.0,8781544871.0
2022,Optical & Medical Instruments,90.0,Thailand,164767488.1,510299081.5,675066569.6
2022,Optical & Medical Instruments,90.0,Saudi Arabia,1588698.74,31816035.0,33404733.74
2022,Optical & Medical Instruments,90.0,South Korea,935564164.2,1399960289.0,2335524453.2
2022,Optical & Medical Instruments,90.0,Malaysia,2183777906.0,1173704954.0,3357482860.0
2022,Organic Chemicals,29.0,Malaysia,397233210.4,768640996.9,1165874207.3
2022,Base Metal Products,83.0,Malaysia,63098209.27,75105339.32,138203548.59
2022,Base Metal Products,83.0,Japan,15513787.69,19443018.82,34956806.51
2022,Base Metal Products,83.0,Indonesia,8191345.488,77125119.06,85316464.54800001
2022,Electrical Equipment & AV Gear,85.0,Thailand,6266795512.0,7233371534.0,13500167046.0
2022,Plastics,39.0,Japan,518457210.1,424200015.2,942657225.3
2022,Electrical Equipment & AV Gear,85.0,South Korea,17768967602.0,8104732839.0,25873700441.0
2022,Electrical Equipment & AV Gear,85.0,Malaysia,22223960936.0,19258240607.0,41482201543.0
2022,Electrical Equipment & AV Gear,85.0,Japan,7623411164.0,6043719923.0,13667131087.0
2022,Electrical Equipment & AV Gear,85.0,Indonesia,5414696524.0,8345531361.0,13760227885.0
2022,Electrical Equipment & AV Gear,85.0,China,23953994131.0,27050335745.0,51004329876.0
2022,Other Chemicals,38.0,United States,1596933532.0,767709937.9,2364643469.9
2022,Other Chemicals,38.0,Thailand,46417702.29,336615000.8,383032703.09
2022,Other Chemicals,38.0,Saudi Arabia,30979043.71,32547773.15,63526816.86
2022,Other Chemicals,38.0,South Korea,297461579.5,953069020.5,1250530600.0
2022,Other Chemicals,38.0,Malaysia,457622788.1,348720091.5,806342879.6
2022,Other Chemicals,38.0,Japan,558518180.1,571604039.4,1130122219.5
2022,Other Chemicals,38.0,Indonesia,315279761.8,520561172.7,835840934.5
2022,Other Chemicals,38.0,China,666651609.5,1286386914.0,1953038523.5
2022,Electrical Equipment & AV Gear,85.0,United States,4403557943.0,14774584120.0,19178142063.0
2022,Cosmetics & Fragrances,33.0,China,123358301.8,3161984251.0,3285342552.8
2022,Electrical Equipment & AV Gear,85.0,Saudi Arabia,299023.694,54466136.51,54765160.204
2022,Cosmetics & Fragrances,33.0,Japan,786920559.0,353021436.5,1139941995.5
2022,Base Metal Products,83.0,China,164885034.3,17316263.99,182201298.29
2022,Machinery & Boilers,84.0,United States,17141366147.0,9203177804.0,26344543951.0
2022,Machinery & Boilers,84.0,Thailand,1456797137.0,2005431104.0,3462228241.0
2022,Machinery & Boilers,84.0,Saudi Arabia,6901565.268,385579001.0,392480566.268
2022,Cosmetics & Fragrances,33.0,Indonesia,69872592.96,542405851.1,612278444.0600001
2022,Machinery & Boilers,84.0,Malaysia,6947099230.0,5330547033.0,12277646263.0
2022,Machinery & Boilers,84.0,Japan,4578714871.0,4702424107.0,9281138978.0
2022,Machinery & Boilers,84.0,South Korea,2188725141.0,4738265702.0,6926990843.0
2022,Machinery & Boilers,84.0,China,12330550207.0,10288201960.0,22618752167.0
2022,Cosmetics & Fragrances,33.0,United States,454371747.7,349655298.7,804027046.4
2022,Cosmetics & Fragrances,33.0,Thailand,111621855.0,586211502.8,697833357.8
2022,Cosmetics & Fragrances,33.0,Saudi Arabia,2943286.503,1499844.05,4443130.553
2022,Cosmetics & Fragrances,33.0,South Korea,220130173.4,2164267663.0,2384397836.4
2022,Cosmetics & Fragrances,33.0,Malaysia,74677803.78,361984383.3,436662187.08
2022,Machinery & Boilers,84.0,Indonesia,1609132388.0,5126663068.0,6735795456.0
2022,Plastics,39.0,Indonesia,158360996.8,1694021180.0,1852382176.8
2023,All Products,99.0,Thailand,10241139637.039999,15719494553.8,25960634190.84
2023,All Products,99.0,China,48355541655.2,57526290032.97,105881831688.17
2023,All Products,99.0,Indonesia,12361322327.474,29173297257.82,41534619585.294
2023,All Products,99.0,Japan,16660839652.87,14312301736.08,30973141388.95
2023,All Products,99.0,Malaysia,38669821997.14,38370995388.38,77040817385.52
2023,All Products,99.0,Saudi Arabia,6678977942.523001,791230904.466,7470208846.989
2023,All Products,99.0,South Korea,24012611233.52,18462911580.907,42475522814.427
2023,Other Chemicals,38.0,Indonesia,164374444.7,440925166.5,605299611.2
2023,Plastics,39.0,United States,1376072231.0,439941050.0,1816013281.0
2023,Cosmetics & Fragrances,33.0,Thailand,84729813.49,686170096.0,770899909.49
2023,Cosmetics & Fragrances,33.0,United States,480502707.3,370102279.9,850604987.2
2023,Machinery & Boilers,84.0,China,10192943707.0,11859959782.0,22052903489.0
2023,Machinery & Boilers,84.0,Indonesia,1517455624.0,5370496999.0,6887952623.0
2023,Machinery & Boilers,84.0,Japan,3437048001.0,4695236461.0,8132284462.0
2023,Machinery & Boilers,84.0,Malaysia,5789620176.0,5559159483.0,11348779659.0
2023,Machinery & Boilers,84.0,South Korea,1647564004.0,4659711365.0,6307275369.0
2023,Cosmetics & Fragrances,33.0,Saudi Arabia,471823.29,1999410.471,2471233.761
2023,Machinery & Boilers,84.0,Saudi Arabia,15865389.38,442833169.0,458698558.38
2023,Machinery & Boilers,84.0,United States,18238845267.0,9378960385.0,27617805652.0
2023,Base Metal Products,83.0,China,148774611.7,17237754.97,166012366.67
2023,Base Metal Products,83.0,Indonesia,9763631.734,89821776.72,99585408.454
2023,Base Metal Products,83.0,Japan,14739311.67,16506160.78,31245472.45
2023,Base Metal Products,83.0,Malaysia,64718356.87,65194512.18,129912869.05
2023,Base Metal Products,83.0,South Korea,13400038.62,6768453.417,20168492.037
2023,Base Metal Products,83.0,Saudi Arabia,86799.778,1926033.408,2012833.186
2023,Machinery & Boilers,84.0,Thailand,1894618805.0,1958264155.0,3852882960.0
2023,Base Metal Products,83.0,Thailand,10868671.81,11938163.7,22806835.51
2023,Cosmetics & Fragrances,33.0,South Korea,236343423.6,1494381277.0,1730724700.6
2023,Cosmetics & Fragrances,33.0,Japan,570434790.5,402090941.3,972525731.8
2023,Other Chemicals,38.0,Japan,539915016.6,394408815.5,934323832.1
2023,Other Chemicals,38.0,Malaysia,348723440.5,337962912.1,686686352.6
2023,Other Chemicals,38.0,South Korea,227028788.3,830977894.4,1058006682.7
2023,Other Chemicals,38.0,Saudi Arabia,22771903.84,30720816.07,53492719.91
2023,Other Chemicals,38.0,Thailand,39632583.04,304365336.5,343997919.54
2023,Other Chemicals,38.0,United States,1140831315.0,701666489.9,1842497804.9
2023,Electrical Equipment & AV Gear,85.0,China,20933543750.0,24100794411.0,45034338161.0
2023,Cosmetics & Fragrances,33.0,Malaysia,82348398.07,373424885.5,455773283.57
2023,Electrical Equipment & AV Gear,85.0,Indonesia,4929541468.0,8351773485.0,13281314953.0
2023,Electrical Equipment & AV Gear,85.0,Malaysia,17361247951.0,15210681727.0,32571929678.0
2023,Electrical Equipment & AV Gear,85.0,South Korea,16189169928.0,7974880178.0,24164050106.0
2023,Electrical Equipment & AV Gear,85.0,Saudi Arabia,8725381.333,96560274.55,105285655.883
2023,Electrical Equipment & AV Gear,85.0,Thailand,4779816303.0,8217401927.0,12997218230.0
2023,Electrical Equipment & AV Gear,85.0,United States,3906137684.0,13168495995.0,17074633679.0
2023,Cosmetics & Fragrances,33.0,China,111403667.2,2570940567.0,2682344234.2
2023,Cosmetics & Fragrances,33.0,Indonesia,74321755.17,563075536.6,637397291.77
2023,Electrical Equipment & AV Gear,85.0,Japan,6441294309.0,5651388679.0,12092682988.0
2023,Base Metal Products,83.0,United States,61979726.12,30881080.02,92860806.14
2023,Mineral Fuels & Oils,27.0,China,7502120576.0,3583269600.0,11085390176.0
2023,Mineral Fuels & Oils,27.0,Indonesia,3876675873.0,10109034690.0,13985710563.0
2023,Optical & Medical Instruments,90.0,United States,3753204998.0,5622870246.0,9376075244.0
2023,Organic Chemicals,29.0,China,6281752602.0,1310287669.0,7592040271.0
2023,Organic Chemicals,29.0,Indonesia,68193134.97,1066803589.0,1134996723.97
2023,Organic Chemicals,29.0,Japan,306466140.0,163503573.6,469969713.6
2023,Organic Chemicals,29.0,Malaysia,353294849.3,722809407.6,1076104256.9
2023,Organic Chemicals,29.0,South Korea,200431073.4,277749201.2,478180274.6
2023,Organic Chemicals,29.0,Saudi Arabia,429050830.5,18962927.91,448013758.41
2023,Optical & Medical Instruments,90.0,Thailand,118983800.6,578294987.8,697278788.4
2023,Organic Chemicals,29.0,Thailand,111031874.3,647079673.1,758111547.4
2023,Plastics,39.0,China,883925745.3,4080469160.0,4964394905.3
2023,Plastics,39.0,Indonesia,125126157.0,1389844733.0,1514970890.0
2023,Plastics,39.0,Japan,362001852.7,343928223.0,705930075.7
2023,Plastics,39.0,Malaysia,982337369.4,1181721886.0,2164059255.4
2023,Plastics,39.0,South Korea,189509757.6,239057245.4,428567003.0
2023,Plastics,39.0,Saudi Arabia,1477344491.0,47849123.82,1525193614.82
2023,Plastics,39.0,Thailand,124714320.8,580464753.7,705179074.5
2023,Organic Chemicals,29.0,United States,608170356.0,3640702660.0,4248873016.0
2023,Optical & Medical Instruments,90.0,Saudi Arabia,724449.108,49545072.37,50269521.478
2023,Optical & Medical Instruments,90.0,South Korea,163549474.5,1159851347.0,1323400821.5
2023,Optical & Medical Instruments,90.0,Malaysia,1895783081.0,1214467222.0,3110250303.0
2023,Mineral Fuels & Oils,27.0,Japan,1714657782.0,340083403.3,2054741185.3
2023,Mineral Fuels & Oils,27.0,Malaysia,10537128222.0,11571587109.0,22108715331.0
2023,Mineral Fuels & Oils,27.0,South Korea,4664061103.0,1774433060.0,6438494163.0
2023,Mineral Fuels & Oils,27.0,Saudi Arabia,4719169806.0,98388185.21,4817557991.21
2023,Mineral Fuels & Oils,27.0,Thailand,1737981310.0,1065658328.0,2803639638.0
2023,Mineral Fuels & Oils,27.0,United States,8762034551.0,2807536194.0,11569570745.0
2023,Jewellery & Precious Metals,71.0,China,372702971.0,4858616563.0,5231319534.0
2023,Jewellery & Precious Metals,71.0,Indonesia,1305519307.0,1016738575.0,2322257882.0
2023,Jewellery & Precious Metals,71.0,Japan,2358592395.0,446094084.6,2804686479.6
2023,Jewellery & Precious Metals,71.0,Malaysia,1254620153.0,2133986244.0,3388606397.0
2023,Jewellery & Precious Metals,71.0,South Korea,481553642.5,45101559.49,526655201.99
2023,Jewellery & Precious Metals,71.0,Saudi Arabia,4767068.294,2445891.657,7212959.950999999
2023,Jewellery & Precious Metals,71.0,Thailand,1338762155.0,1669857133.0,3008619288.0
2023,Jewellery & Precious Metals,71.0,United States,931835113.8,600513506.8,1532348620.6
2023,Optical & Medical Instruments,90.0,China,1349000494.0,3893602732.0,5242603226.0
2023,Optical & Medical Instruments,90.0,Indonesia,290350931.9,774782707.0,1065133638.9
2023,Optical & Medical Instruments,90.0,Japan,915690054.4,1859061394.0,2774751448.4
2023,Other Chemicals,38.0,China,579373531.0,1251111794.0,1830485325.0
2023,All Products,99.0,United States,39259613949.22,36761669886.619995,76021283835.84
2024,Other Chemicals,38.0,China,1555554820.9700725,,
2024,Electrical Equipment & AV Gear,85.0,China,12789038318.92372,,
2024,Cosmetics & Fragrances,33.0,China,633508310.0412496,,
2024,Machinery & Boilers,84.0,China,8115752128.2704,,
2024,Base Metal Products,83.0,China,66690124.13320435,,
2024,Mineral Fuels & Oils,27.0,China,42872111775.50721,,
2024,Jewellery & Precious Metals,71.0,China,3588963675.353456,,
2024,Optical & Medical Instruments,90.0,China,1049981049.2351096,,
2024,Organic Chemicals,29.0,China,1311502594.918007,,
2024,Plastics,39.0,China,3872187100.427405,,
2024,Other Chemicals,38.0,Indonesia,106969724.03186442,,
2024,Electrical Equipment & AV Gear,85.0,Indonesia,1410614091.3790183,,
2024,Cosmetics & Fragrances,33.0,Indonesia,90895100.31849054,,
2024,Machinery & Boilers,84.0,Indonesia,1464854051.0263596,,
2024,Base Metal Products,83.0,Indonesia,10860239.441314897,,
2024,Mineral Fuels & Oils,27.0,Indonesia,4576302392.44257,,
2024,Jewellery & Precious Metals,71.0,Indonesia,438631482.3790898,,
2024,Optical & Medical Instruments,90.0,Indonesia,285035751.1875527,,
2024,Organic Chemicals,29.0,Indonesia,355596810.8960583,,
2024,Plastics,39.0,Indonesia,350009453.9546204,,
2024,Other Chemicals,38.0,Japan,237122113.26589784,,
2024,Other Chemicals,38.0,Japan,201996091.48077747,,
2024,Electrical Equipment & AV Gear,85.0,Japan,2790472649.666099,,
2024,Electrical Equipment & AV Gear,85.0,Japan,4741533091.79478,,
2024,Cosmetics & Fragrances,33.0,Japan,241645469.8054357,,
2024,Cosmetics & Fragrances,33.0,Japan,176467430.22668895,,
2024,Machinery & Boilers,84.0,Japan,1899703359.9623003,,
2024,Machinery & Boilers,84.0,Japan,2286443703.430213,,
2024,Base Metal Products,83.0,Japan,25595887.220823374,,
2024,Base Metal Products,83.0,Japan,9293174.477477742,,
2024,Mineral Fuels & Oils,27.0,Japan,2457463966.228296,,
2024,Mineral Fuels & Oils,27.0,Japan,4341891198.082986,,
2024,Jewellery & Precious Metals,71.0,Japan,803577939.9234141,,
2024,Jewellery & Precious Metals,71.0,Japan,1264184761.9876468,,
2024,Optical & Medical Instruments,90.0,Japan,443527076.9426749,,
2024,Optical & Medical Instruments,90.0,Japan,372230073.1275881,,
2024,Organic Chemicals,29.0,Japan,406231038.4551626,,
2024,Organic Chemicals,29.0,Japan,298164978.7432271,,
2024,Plastics,39.0,Japan,477480904.8977696,,
2024,Plastics,39.0,Japan,452705407.31846106,,
2024,Other Chemicals,38.0,Malaysia,252970785.2761604,,
2024,Electrical Equipment & AV Gear,85.0,Malaysia,2673249380.275051,,
2024,Cosmetics & Fragrances,33.0,Malaysia,153779152.01804742,,
2024,Machinery & Boilers,84.0,Malaysia,1984674567.586616,,
2024,Base Metal Products,83.0,Malaysia,15427693.647108436,,
2024,Mineral Fuels & Oils,27.0,Malaysia,8757285718.214378,,
