reporteriso3,hs6,partneriso3,mfn,prf,PTA,hs2,sector,broad_sectors,pfm,reporter_region,reporter_dev,reporter_wbgroup,partner_region,partner_dev,partner_wbgroup
CHN,410712,SGP,6.5,0.0,1,41,"41-43  Raw Hides, Skins, Leather, & Furs",Manufacturing,6.5,EAS,South,Upper middle income,EAS,North,High income
CHN,291719,SGP,6.5,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,6.5,EAS,South,Upper middle income,EAS,North,High income
CHN,950631,SGP,14.0,0.0,1,95,90-97  Miscellaneous,Manufacturing,14.0,EAS,South,Upper middle income,EAS,North,High income
CHN,901480,SGP,2.0,0.0,1,90,90-97  Miscellaneous,Manufacturing,2.0,EAS,South,Upper middle income,EAS,North,High income
CHN,820510,SGP,10.0,0.0,1,82,72-83  Metals ,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,390799,SGP,6.5,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,6.5,EAS,South,Upper middle income,EAS,North,High income
CHN,701590,SGP,15.833333,0.0,1,70,68-71  Stone / Glass ,Manufacturing,15.833333,EAS,South,Upper middle income,EAS,North,High income
CHN,847141,SGP,0.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,570190,SGP,14.666666,0.0,1,57,50-63  Textiles,Manufacturing,14.666666,EAS,South,Upper middle income,EAS,North,High income
CHN,902920,SGP,10.0,0.0,1,90,90-97  Miscellaneous,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,860900,SGP,10.5,0.0,1,86,86-89  Transportation ,Manufacturing,10.5,EAS,South,Upper middle income,EAS,North,High income
CHN,841899,SGP,9.8999996,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,9.8999996,EAS,South,Upper middle income,EAS,North,High income
CHN,844090,SGP,8.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,8.0,EAS,South,Upper middle income,EAS,North,High income
CHN,902730,SGP,0.0,0.0,1,90,90-97  Miscellaneous,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,852610,SGP,4.1428571,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,4.1428571,EAS,South,Upper middle income,EAS,North,High income
CHN,293299,SGP,6.4166675,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,6.4166675,EAS,South,Upper middle income,EAS,North,High income
CHN,847982,SGP,7.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,7.0,EAS,South,Upper middle income,EAS,North,High income
CHN,710510,SGP,0.0,0.0,1,71,68-71  Stone / Glass ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,850520,SGP,8.0,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,8.0,EAS,South,Upper middle income,EAS,North,High income
CHN,551429,SGP,10.0,0.0,1,55,50-63  Textiles,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,680790,SGP,12.0,0.0,1,68,68-71  Stone / Glass ,Manufacturing,12.0,EAS,South,Upper middle income,EAS,North,High income
CHN,420291,SGP,10.0,0.0,1,42,"41-43  Raw Hides, Skins, Leather, & Furs",Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,844391,SGP,9.6000004,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,9.6000004,EAS,South,Upper middle income,EAS,North,High income
CHN,610620,SGP,17.5,0.0,1,61,50-63  Textiles,Manufacturing,17.5,EAS,South,Upper middle income,EAS,North,High income
CHN,350190,SGP,10.0,0.0,1,35,28-38  Chemicals & Allied Industries ,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,630231,SGP,14.0,0.0,1,63,50-63  Textiles,Manufacturing,14.0,EAS,South,Upper middle income,EAS,North,High income
CHN,854150,SGP,0.0,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,722230,SGP,10.0,0.0,1,72,72-83  Metals ,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,842382,SGP,10.5,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,10.5,EAS,South,Upper middle income,EAS,North,High income
CHN,711620,SGP,35.0,0.0,1,71,68-71  Stone / Glass ,Manufacturing,35.0,EAS,South,Upper middle income,EAS,North,High income
CHN,851840,SGP,6.0,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,6.0,EAS,South,Upper middle income,EAS,North,High income
CHN,390920,SGP,6.5,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,6.5,EAS,South,Upper middle income,EAS,North,High income
CHN,680911,SGP,28.0,0.0,1,68,68-71  Stone / Glass ,Manufacturing,28.0,EAS,South,Upper middle income,EAS,North,High income
CHN,281520,SGP,5.5,0.0,1,28,28-38  Chemicals & Allied Industries ,Manufacturing,5.5,EAS,South,Upper middle income,EAS,North,High income
CHN,250590,SGP,3.0,0.0,1,25,25-27  Mineral Products ,Natural Resources,3.0,EAS,South,Upper middle income,EAS,North,High income
CHN,610510,SGP,16.0,0.0,1,61,50-63  Textiles,Manufacturing,16.0,EAS,South,Upper middle income,EAS,North,High income
CHN,850132,SGP,10.0,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,290944,SGP,5.5,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,5.5,EAS,South,Upper middle income,EAS,North,High income
CHN,844851,SGP,6.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,6.0,EAS,South,Upper middle income,EAS,North,High income
CHN,481690,SGP,7.5000005,7.5000005,1,48,44-49  Wood & Wood Products,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,760900,SGP,8.0,0.0,1,76,72-83  Metals ,Manufacturing,8.0,EAS,South,Upper middle income,EAS,North,High income
CHN,292800,SGP,6.5,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,6.5,EAS,South,Upper middle income,EAS,North,High income
CHN,290511,SGP,5.5,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,5.5,EAS,South,Upper middle income,EAS,North,High income
CHN,846594,SGP,10.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,845610,SGP,0.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,848120,SGP,5.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
CHN,620821,SGP,14.0,0.0,1,62,50-63  Textiles,Manufacturing,14.0,EAS,South,Upper middle income,EAS,North,High income
CHN,620193,SGP,17.5,0.0,1,62,50-63  Textiles,Manufacturing,17.5,EAS,South,Upper middle income,EAS,North,High income
CHN,481730,SGP,7.5000005,7.5000005,1,48,44-49  Wood & Wood Products,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,910819,SGP,16.0,0.0,1,91,90-97  Miscellaneous,Manufacturing,16.0,EAS,South,Upper middle income,EAS,North,High income
CHN,880220,SGP,5.0,0.0,1,88,86-89  Transportation ,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
CHN,901812,SGP,5.5,0.0,1,90,90-97  Miscellaneous,Manufacturing,5.5,EAS,South,Upper middle income,EAS,North,High income
CHN,310210,SGP,50.0,50.0,1,31,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,291811,SGP,6.5,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,6.5,EAS,South,Upper middle income,EAS,North,High income
CHN,848210,SGP,8.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,8.0,EAS,South,Upper middle income,EAS,North,High income
CHN,940180,SGP,0.0,0.0,1,94,90-97  Miscellaneous,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,950490,SGP,0.0,0.0,1,95,90-97  Miscellaneous,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,293621,SGP,4.0,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,4.0,EAS,South,Upper middle income,EAS,North,High income
CHN,400510,SGP,8.0,0.0,1,40,39-40  Plastics / Rubbers,Manufacturing,8.0,EAS,South,Upper middle income,EAS,North,High income
CHN,902212,SGP,4.0,0.0,1,90,90-97  Miscellaneous,Manufacturing,4.0,EAS,South,Upper middle income,EAS,North,High income
CHN,320990,SGP,10.0,0.0,1,32,28-38  Chemicals & Allied Industries ,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,400921,SGP,10.5,0.0,1,40,39-40  Plastics / Rubbers,Manufacturing,10.5,EAS,South,Upper middle income,EAS,North,High income
CHN,841370,SGP,8.3076916,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,8.3076916,EAS,South,Upper middle income,EAS,North,High income
CHN,290512,SGP,5.5,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,5.5,EAS,South,Upper middle income,EAS,North,High income
CHN,620433,SGP,17.5,0.0,1,62,50-63  Textiles,Manufacturing,17.5,EAS,South,Upper middle income,EAS,North,High income
CHN,551511,SGP,10.0,0.0,1,55,50-63  Textiles,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,750522,SGP,6.0,0.0,1,75,72-83  Metals ,Manufacturing,6.0,EAS,South,Upper middle income,EAS,North,High income
CHN,611212,SGP,17.5,0.0,1,61,50-63  Textiles,Manufacturing,17.5,EAS,South,Upper middle income,EAS,North,High income
CHN,852849,SGP,24.5,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,24.5,EAS,South,Upper middle income,EAS,North,High income
CHN,391729,SGP,10.0,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,252321,SGP,6.0,0.0,1,25,25-27  Mineral Products ,Natural Resources,6.0,EAS,South,Upper middle income,EAS,North,High income
CHN,390319,SGP,6.5,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,6.5,EAS,South,Upper middle income,EAS,North,High income
CHN,390230,SGP,6.5,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,6.5,EAS,South,Upper middle income,EAS,North,High income
CHN,380893,SGP,6.8000002,0.0,1,38,28-38  Chemicals & Allied Industries ,Manufacturing,6.8000002,EAS,South,Upper middle income,EAS,North,High income
CHN,291422,SGP,5.5,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,5.5,EAS,South,Upper middle income,EAS,North,High income
CHN,401695,SGP,18.0,0.0,1,40,39-40  Plastics / Rubbers,Manufacturing,18.0,EAS,South,Upper middle income,EAS,North,High income
CHN,911019,SGP,16.0,0.0,1,91,90-97  Miscellaneous,Manufacturing,16.0,EAS,South,Upper middle income,EAS,North,High income
CHN,291470,SGP,5.5,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,5.5,EAS,South,Upper middle income,EAS,North,High income
CHN,560900,SGP,10.0,0.0,1,56,50-63  Textiles,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,390130,SGP,6.5,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,6.5,EAS,South,Upper middle income,EAS,North,High income
CHN,381700,SGP,6.5,0.0,1,38,28-38  Chemicals & Allied Industries ,Manufacturing,6.5,EAS,South,Upper middle income,EAS,North,High income
CHN,382200,SGP,4.5,0.0,1,38,28-38  Chemicals & Allied Industries ,Manufacturing,4.5,EAS,South,Upper middle income,EAS,North,High income
CHN,870894,SGP,9.1999998,0.0,1,87,86-89  Transportation ,Manufacturing,9.1999998,EAS,South,Upper middle income,EAS,North,High income
CHN,843880,SGP,8.5,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,8.5,EAS,South,Upper middle income,EAS,North,High income
CHN,740990,SGP,7.0,0.0,1,74,72-83  Metals ,Manufacturing,7.0,EAS,South,Upper middle income,EAS,North,High income
CHN,842839,SGP,5.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
CHN,843061,SGP,6.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,6.0,EAS,South,Upper middle income,EAS,North,High income
CHN,381519,SGP,6.5,0.0,1,38,28-38  Chemicals & Allied Industries ,Manufacturing,6.5,EAS,South,Upper middle income,EAS,North,High income
CHN,580632,SGP,10.0,0.0,1,58,50-63  Textiles,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,850860,SGP,0.0,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,401590,SGP,11.5,0.0,1,40,39-40  Plastics / Rubbers,Manufacturing,11.5,EAS,South,Upper middle income,EAS,North,High income
CHN,290941,SGP,5.5,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,5.5,EAS,South,Upper middle income,EAS,North,High income
CHN,901839,SGP,4.0,0.0,1,90,90-97  Miscellaneous,Manufacturing,4.0,EAS,South,Upper middle income,EAS,North,High income
CHN,851633,SGP,35.0,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,35.0,EAS,South,Upper middle income,EAS,North,High income
CHN,847330,SGP,0.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,390740,SGP,6.5,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,6.5,EAS,South,Upper middle income,EAS,North,High income
CHN,722611,SGP,3.0,0.0,1,72,72-83  Metals ,Manufacturing,3.0,EAS,South,Upper middle income,EAS,North,High income
CHN,300510,SGP,5.0,0.0,1,30,28-38  Chemicals & Allied Industries ,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
CHN,551219,SGP,10.0,0.0,1,55,50-63  Textiles,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,620332,SGP,16.0,0.0,1,62,50-63  Textiles,Manufacturing,16.0,EAS,South,Upper middle income,EAS,North,High income
CHN,251990,SGP,3.0,0.0,1,25,25-27  Mineral Products ,Natural Resources,3.0,EAS,South,Upper middle income,EAS,North,High income
CHN,390220,SGP,6.5,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,6.5,EAS,South,Upper middle income,EAS,North,High income
CHN,854710,SGP,8.0,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,8.0,EAS,South,Upper middle income,EAS,North,High income
CHN,290110,SGP,2.0,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,2.0,EAS,South,Upper middle income,EAS,North,High income
CHN,847759,SGP,5.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
CHN,40221,SGP,10.0,0.0,1,4,01-05  Animal & Animal Products,Agriculture,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,721990,SGP,10.0,0.0,1,72,72-83  Metals ,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,401691,SGP,18.0,0.0,1,40,39-40  Plastics / Rubbers,Manufacturing,18.0,EAS,South,Upper middle income,EAS,North,High income
CHN,730431,SGP,5.333333,0.0,1,73,72-83  Metals ,Manufacturing,5.333333,EAS,South,Upper middle income,EAS,North,High income
CHN,846410,SGP,0.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,310420,SGP,3.0,0.0,1,31,28-38  Chemicals & Allied Industries ,Manufacturing,3.0,EAS,South,Upper middle income,EAS,North,High income
CHN,852799,SGP,27.000002,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,27.000002,EAS,South,Upper middle income,EAS,North,High income
CHN,840910,SGP,2.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,2.0,EAS,South,Upper middle income,EAS,North,High income
CHN,853921,SGP,9.125,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,9.125,EAS,South,Upper middle income,EAS,North,High income
CHN,842549,SGP,7.5000005,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,7.5000005,EAS,South,Upper middle income,EAS,North,High income
CHN,854232,SGP,0.0,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,911430,SGP,14.0,0.0,1,91,90-97  Miscellaneous,Manufacturing,14.0,EAS,South,Upper middle income,EAS,North,High income
CHN,853720,SGP,8.3999996,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,8.3999996,EAS,South,Upper middle income,EAS,North,High income
CHN,521159,SGP,10.0,0.0,1,52,50-63  Textiles,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,853990,SGP,8.0,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,8.0,EAS,South,Upper middle income,EAS,North,High income
CHN,320413,SGP,6.5,0.0,1,32,28-38  Chemicals & Allied Industries ,Manufacturing,6.5,EAS,South,Upper middle income,EAS,North,High income
CHN,843149,SGP,5.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
CHN,291531,SGP,5.5,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,5.5,EAS,South,Upper middle income,EAS,North,High income
CHN,470730,SGP,0.0,0.0,1,47,44-49  Wood & Wood Products,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,850110,SGP,10.9375,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,10.9375,EAS,South,Upper middle income,EAS,North,High income
CHN,846011,SGP,9.7000008,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,9.7000008,EAS,South,Upper middle income,EAS,North,High income
CHN,481159,SGP,7.5000005,7.5000005,1,48,44-49  Wood & Wood Products,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,901490,SGP,1.5,0.0,1,90,90-97  Miscellaneous,Manufacturing,1.5,EAS,South,Upper middle income,EAS,North,High income
CHN,291614,SGP,6.5,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,6.5,EAS,South,Upper middle income,EAS,North,High income
CHN,551430,SGP,10.0,0.0,1,55,50-63  Textiles,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,740911,SGP,4.0,0.0,1,74,72-83  Metals ,Manufacturing,4.0,EAS,South,Upper middle income,EAS,North,High income
CHN,848630,SGP,1.111111,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,1.111111,EAS,South,Upper middle income,EAS,North,High income
CHN,848010,SGP,10.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,740829,SGP,7.0,0.0,1,74,72-83  Metals ,Manufacturing,7.0,EAS,South,Upper middle income,EAS,North,High income
CHN,903300,SGP,6.0,0.0,1,90,90-97  Miscellaneous,Manufacturing,6.0,EAS,South,Upper middle income,EAS,North,High income
CHN,390690,SGP,6.5,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,6.5,EAS,South,Upper middle income,EAS,North,High income
CHN,691410,SGP,24.5,0.0,1,69,68-71  Stone / Glass ,Manufacturing,24.5,EAS,South,Upper middle income,EAS,North,High income
CHN,730721,SGP,8.3999996,0.0,1,73,72-83  Metals ,Manufacturing,8.3999996,EAS,South,Upper middle income,EAS,North,High income
CHN,731021,SGP,17.5,0.0,1,73,72-83  Metals ,Manufacturing,17.5,EAS,South,Upper middle income,EAS,North,High income
CHN,846693,SGP,0.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,160510,SGP,5.0,0.0,1,16,16-24  Foodstuffs,Agriculture,5.0,EAS,South,Upper middle income,EAS,North,High income
CHN,442010,SGP,0.0,0.0,1,44,44-49  Wood & Wood Products,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
CHN,902810,SGP,10.0,0.0,1,90,90-97  Miscellaneous,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,560600,SGP,5.0,0.0,1,56,50-63  Textiles,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
CHN,580639,SGP,10.0,0.0,1,58,50-63  Textiles,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,740729,SGP,7.0,0.0,1,74,72-83  Metals ,Manufacturing,7.0,EAS,South,Upper middle income,EAS,North,High income
CHN,620452,SGP,14.0,0.0,1,62,50-63  Textiles,Manufacturing,14.0,EAS,South,Upper middle income,EAS,North,High income
CHN,851440,SGP,10.0,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,521224,SGP,10.0,0.0,1,52,50-63  Textiles,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,640411,SGP,24.0,0.0,1,64,64-67  Footwear / Headgear,Manufacturing,24.0,EAS,South,Upper middle income,EAS,North,High income
CHN,760310,SGP,6.0,0.0,1,76,72-83  Metals ,Manufacturing,6.0,EAS,South,Upper middle income,EAS,North,High income
CHN,851310,SGP,16.25,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,16.25,EAS,South,Upper middle income,EAS,North,High income
CHN,847490,SGP,5.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
CHN,851110,SGP,10.0,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
CHN,30381,SGP,12.0,0.0,1,3,01-05  Animal & Animal Products,Agriculture,12.0,EAS,South,Upper middle income,EAS,North,High income
CHN,690890,SGP,12.0,0.0,1,69,68-71  Stone / Glass ,Manufacturing,12.0,EAS,South,Upper middle income,EAS,North,High income
CHN,940421,SGP,20.0,0.0,1,94,90-97  Miscellaneous,Manufacturing,20.0,EAS,South,Upper middle income,EAS,North,High income
