Year,Product,HS Code,Country,Country ISO,Imports,Exports,Trade Volume
2014,Mineral Fuels & Oils,27,China,CHN,4741065698.0,5206772235.0,9947837933.0
2014,Mineral Fuels & Oils,27,Hong Kong,HKG,17742869.86,3046611718.0,3064354587.86
2014,Mineral Fuels & Oils,27,Indonesia,IDN,7633737699.0,13998213678.0,21631951377.0
2014,Mineral Fuels & Oils,27,Japan,JPN,2908637304.0,194367257.9,3103004561.9
2014,Mineral Fuels & Oils,27,Malaysia,MYS,11695509787.0,18079246789.0,29774756576.0
2014,Mineral Fuels & Oils,27,South Korea,KOR,8082316075.0,1909738576.0,9992054651.0
2014,Mineral Fuels & Oils,27,Saudi Arabia,SAU,10879349426.0,171546476.7,11050895902.7
2014,Mineral Fuels & Oils,27,Thailand,THA,2769784418.0,1228918582.0,3998703000.0
2014,Mineral Fuels & Oils,27,USA,USA,3336138334.0,767763253.6,4103901587.6
2014,Jewellery & Precious Metals,71,China,CHN,392282646.8,3380667012.0,3772949658.8
2014,Jewellery & Precious Metals,71,Hong Kong,HKG,1330039263.0,3169519171.0,4499558434.0
2014,Jewellery & Precious Metals,71,Indonesia,IDN,1179379262.0,843360742.7,2022740004.7
2014,Jewellery & Precious Metals,71,Japan,JPN,1088561943.0,202536968.7,1291098911.7
2014,Jewellery & Precious Metals,71,Malaysia,MYS,1140037670.0,1944336441.0,3084374111.0
2014,Jewellery & Precious Metals,71,South Korea,KOR,281506938.1,58423246.91,339930185.01
2014,Jewellery & Precious Metals,71,Saudi Arabia,SAU,12730.787,4231560.996,4244291.783
2014,Jewellery & Precious Metals,71,Thailand,THA,140278033.3,690049471.2,830327504.5
2014,Jewellery & Precious Metals,71,USA,USA,1386203909.0,538455931.3,1924659840.3
2014,Machinery & Boilers,84,China,CHN,9536932097.0,5548495787.0,15085427884.0
2014,Machinery & Boilers,84,Hong Kong,HKG,360915309.0,3080949810.0,3441865119.0
2014,Machinery & Boilers,84,Indonesia,IDN,1794514823.0,6400798888.0,8195313711.0
2014,Machinery & Boilers,84,Japan,JPN,4314884325.0,2670232678.0,6985117003.0
2014,Machinery & Boilers,84,Malaysia,MYS,3704007823.0,5524960263.0,9228968086.0
2014,Machinery & Boilers,84,South Korea,KOR,859278262.8,1891291968.0,2750570230.8
2014,Machinery & Boilers,84,Saudi Arabia,SAU,5175550.809,500144334.2,505319885.009
2014,Machinery & Boilers,84,Thailand,THA,1630815071.0,2828021344.0,4458836415.0
2014,Machinery & Boilers,84,USA,USA,12008831597.0,5100157834.0,17108989431.0
2014,Optical & Medical Instruments,90,China,CHN,966645832.4,2427552791.0,3394198623.4
2014,Optical & Medical Instruments,90,Hong Kong,HKG,99841604.85,557367356.3,657208961.15
2014,Optical & Medical Instruments,90,Indonesia,IDN,477215252.0,1089600567.0,1566815819.0
2014,Optical & Medical Instruments,90,Japan,JPN,937714525.6,978128065.7,1915842591.3
2014,Optical & Medical Instruments,90,Malaysia,MYS,1021080649.0,1225414450.0,2246495099.0
2014,Optical & Medical Instruments,90,South Korea,KOR,137246784.1,850892910.9,988139695.0
2014,Optical & Medical Instruments,90,Saudi Arabia,SAU,972327.744,74280008.14,75252335.884
2014,Optical & Medical Instruments,90,Thailand,THA,128291093.9,535751331.1,664042425.0
2014,Optical & Medical Instruments,90,USA,USA,3231533343.0,2655269006.0,5886802349.0
2014,Organic Chemicals,29,China,CHN,980740230.6,3522237360.0,4502977590.6
2014,Organic Chemicals,29,Hong Kong,HKG,3117378.022,76404195.04,79521573.062
2014,Organic Chemicals,29,Indonesia,IDN,160830464.0,1602155387.0,1762985851.0
2014,Organic Chemicals,29,Japan,JPN,336381617.6,299050557.5,635432175.1
2014,Organic Chemicals,29,Malaysia,MYS,371485498.5,1381067925.0,1752553423.5
2014,Organic Chemicals,29,South Korea,KOR,145241332.7,579241715.7,724483048.4000001
2014,Organic Chemicals,29,Saudi Arabia,SAU,1513672067.0,33097210.67,1546769277.67
2014,Organic Chemicals,29,Thailand,THA,422684779.1,934977919.5,1357662698.6
2014,Organic Chemicals,29,USA,USA,846135211.5,1037525861.0,1883661072.5
2014,Plastics,39,China,CHN,592007007.9,5112175391.0,5704182398.9
2014,Plastics,39,Hong Kong,HKG,39732522.76,531756540.8,571489063.5600001
2014,Plastics,39,Indonesia,IDN,159274761.2,1770020522.0,1929295283.2
2014,Plastics,39,Japan,JPN,543129212.7,455289903.6,998419116.3
2014,Plastics,39,Malaysia,MYS,870611647.2,2052839292.0,2923450939.2
2014,Plastics,39,South Korea,KOR,247282688.9,310442120.4,557724809.3
2014,Plastics,39,Saudi Arabia,SAU,2164929441.0,84927337.27,2249856778.27
2014,Plastics,39,Thailand,THA,171089322.9,847229890.6,1018319213.5
2014,Plastics,39,USA,USA,1159088286.0,453686170.6,1612774456.6
2015,Other Chemicals,38,China,CHN,279567906.5,1124468444.0,1404036350.5
2015,Other Chemicals,38,Hong Kong,HKG,14432413.31,83919408.09,98351821.4
2015,Other Chemicals,38,Indonesia,IDN,258716505.6,377473762.7,636190268.3
2015,Other Chemicals,38,Japan,JPN,319956613.4,334386039.0,654342652.4
2015,Other Chemicals,38,Malaysia,MYS,327294153.6,377835170.3,705129323.9000001
2015,Other Chemicals,38,South Korea,KOR,97487831.72,491344458.4,588832290.12
2015,Other Chemicals,38,Saudi Arabia,SAU,12429594.31,21884400.69,34313995.0
2015,Other Chemicals,38,Thailand,THA,26795964.92,324325576.6,351121541.52000004
2015,Other Chemicals,38,USA,USA,1132081780.0,367221914.3,1499303694.3
2015,Electrical Equipment & AV Gear,85,China,CHN,16301633099.0,22032838752.0,38334471851.0
2015,Electrical Equipment & AV Gear,85,Hong Kong,HKG,666383578.8,26898864588.0,27565248166.8
2015,Electrical Equipment & AV Gear,85,Indonesia,IDN,1986642708.0,4787124822.0,6773767530.0
2015,Electrical Equipment & AV Gear,85,Japan,JPN,4610786752.0,5712599557.0,10323386309.0
2015,Electrical Equipment & AV Gear,85,Malaysia,MYS,11422295518.0,11399510534.0,22821806052.0
2015,Electrical Equipment & AV Gear,85,South Korea,KOR,11270281656.0,6809030406.0,18079312062.0
2015,Electrical Equipment & AV Gear,85,Saudi Arabia,SAU,534316.29,63845094.18,64379410.47
2015,Electrical Equipment & AV Gear,85,Thailand,THA,1724731878.0,5061066322.0,6785798200.0
2015,Electrical Equipment & AV Gear,85,USA,USA,4705460159.0,7409937215.0,12115397374.0
2015,Cosmetics & Fragrances,33,China,CHN,148967920.3,529246292.0,678214212.3
2015,Cosmetics & Fragrances,33,Hong Kong,HKG,61503397.32,544540133.9,606043531.22
2015,Cosmetics & Fragrances,33,Indonesia,IDN,68311989.74,489032668.5,557344658.24
2015,Cosmetics & Fragrances,33,Japan,JPN,174894623.0,280676725.2,455571348.2
2015,Cosmetics & Fragrances,33,Malaysia,MYS,61038683.05,255565169.6,316603852.65
2015,Cosmetics & Fragrances,33,South Korea,KOR,63992785.69,601080661.8,665073447.49
2015,Cosmetics & Fragrances,33,Saudi Arabia,SAU,5054275.545,4196268.255,9250543.8
2015,Cosmetics & Fragrances,33,Thailand,THA,66143198.7,466880357.1,533023555.8
2015,Cosmetics & Fragrances,33,USA,USA,404627066.7,200305979.0,604933045.7
