ReporterName,PartnerName,ProductCode,Year,TradeValue in 1000 USD_Export,TradeValue in 1000 USD_Import,Total_Trade,HS Code,4 digit categories,Product descriptions
Singapore,Indonesia,48,2023,167323.018,80935.7,248258.718,48.0,4801 - 4823,"Paper and paperboard; articles of paper pulp, of paper or of paperboard"
Singapore,China,34,2023,256697.191,58862.702,315559.893,34.0,3401 - 3407,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, ""dental waxes"" and dental preparations with a basis of plaster"
Singapore,Indonesia,45,2023,209.271,0.754,210.02499999999998,45.0,4501 - 4504,Cork and articles of cork
Singapore,China,37,2023,15202.7,19387.755,34590.455,37.0,3701 - 3707,Photographic or cinematographic goods
Singapore,China,4,2023,9439.085,16107.178,25546.263,4.0,0401 - 0410,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"
Singapore,Indonesia,91,2023,161985.764,7251.148,169236.91199999998,91.0,9101 - 9114,Clocks and watches and parts thereof
Singapore,Indonesia,92,2023,9229.477,8121.137,17350.614,92.0,9201 - 9209,Musical instruments; parts and accessories of such articles
Singapore,Indonesia,44,2023,4415.217,61632.713,66047.93000000001,44.0,4401 - 4421,Wood and articles of wood; wood charcoal
Singapore,China,36,2023,2492.083,4352.785,6844.868,36.0,3601 - 3606,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations
Singapore,Indonesia,47,2023,102696.668,127416.911,230113.579,47.0,4701 - 4707,Pulp of wood or of other fibrous cellulosic material; waste and scrap of paper or paperboard
Singapore,Indonesia,49,2023,28519.872,10764.08,39283.952,49.0,4901 - 4911,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans"
Singapore,Indonesia,89,2023,10512.925,12563.098,23076.023,89.0,8901 - 8908,"Ships, boats and floating structures"
Singapore,Indonesia,46,2023,420.635,640.832,1061.467,46.0,4601 - 4602,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork"
Singapore,Indonesia,88,2023,182681.878,10025.621,192707.499,88.0,8801 - 8805,"Aircraft, spacecraft, and parts thereof"
Singapore,Indonesia,90,2023,774782.707,290350.932,1065133.639,90.0,9001 - 9033,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof"
Singapore,China,3,2023,47933.16,93847.456,141780.616,3.0,0301 - 0307,"Fish and crustaceans, molluscs and other aquatic invertebrates"
Singapore,China,33,2023,2570940.567,111403.667,2682344.2339999997,33.0,3301 - 3307,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
Singapore,China,5,2023,73.982,3136.935,3210.917,5.0,0501 - 0511,"Products of animal origin, not elsewhere specified or included"
Singapore,Thailand,2,2022,5069.89,19306.142,24376.032,2.0,0201 - 0210,Meat and edible meat offal
Singapore,Thailand,9,2022,3318.951,4690.103,8009.054,9.0,0901 - 0910,"Coffee, tea, mate and spices"
Singapore,China,95,2022,33679.301,422643.33,456322.631,95.0,9501 - 9508,"Toys, games and sports requisites; parts and accessories thereof"
Singapore,Thailand,10,2022,126.504,82714.066,82840.57,10.0,1001 - 1008,Cereals
Singapore,Saudi Arabia,49,2022,1583.584,19.8,1603.384,49.0,4901 - 4911,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans"
Singapore,United States,71,2022,1899661.252,1543040.981,3442702.233,71.0,7101 - 7118,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin"
Singapore,Thailand,4,2022,35612.537,82957.241,118569.77799999999,4.0,0401 - 0410,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"
Singapore,Saudi Arabia,45,2022,0.069,,0.069,45.0,4501 - 4504,Cork and articles of cork
Singapore,"Hong Kong, China",1,2022,59.539,880.779,940.318,1.0,0101 - 0106,Live animals
Singapore,United States,75,2022,49374.854,70908.511,120283.36499999999,75.0,7501 - 7508,Nickel and articles thereof
Singapore,"Hong Kong, China",24,2022,15989.808,20905.871,36895.679000000004,24.0,2401 - 2403,Tobacco and manufactured tobacco substitutes
Singapore,Thailand,11,2022,8255.497,45975.806,54231.303,11.0,1101 - 1109,Products of the milling industry; malt; starches; inulin; wheat gluten
Singapore,China,94,2022,20573.048,578521.872,599094.9199999999,94.0,9401 - 9406,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings"
Singapore,China,15,2022,58250.132,500487.164,558737.296,15.0,1501 - 1522,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes
Singapore,Thailand,12,2022,76.656,3210.474,3287.13,12.0,1201 - 1214,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants ; straw and fodder"
Singapore,China,3,2022,54982.596,104747.153,159729.749,3.0,0301 - 0307,"Fish and crustaceans, molluscs and other aquatic invertebrates"
Singapore,Thailand,8,2022,462.907,37699.709,38162.616,8.0,0801 - 0814,Edible fruit and nuts; peel of citrus fruit or melons
Singapore,United States,72,2022,5242.318,52203.243,57445.561,72.0,7201 - 7229,Iron and steel
Singapore,United States,74,2022,31940.885,29334.775,61275.66,74.0,7401 - 7419,Copper and articles thereof
Singapore,China,96,2022,14116.337,100104.238,114220.575,96.0,9601 - 9618,Miscellaneous manufactured articles
Singapore,China,13,2022,2006.85,8970.455,10977.305,13.0,1301 - 1302,"Lac; gums, resins and other vegetable saps and extracts"
Singapore,"Hong Kong, China",23,2022,3622.536,100.937,3723.473,23.0,2301 - 2309,Residues and waste from the food industries; prepared animal fodder
Singapore,China,14,2022,1206.6,2436.875,3643.475,14.0,1401 - 1404,Vegetable plaiting materials; vegetable products not elsewhere specified or included
Singapore,Saudi Arabia,44,2022,157.074,0.003,157.077,44.0,4401 - 4421,Wood and articles of wood; wood charcoal
Singapore,United States,73,2022,91392.117,364271.219,455663.336,73.0,7301 - 7326,Articles of iron or steel
Singapore,Thailand,6,2022,9.07,3246.416,3255.4860000000003,6.0,0601 - 0604,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage"
Singapore,Thailand,3,2022,9548.642,16113.859,25662.501,3.0,0301 - 0307,"Fish and crustaceans, molluscs and other aquatic invertebrates"
Singapore,China,97,2022,22131.101,37098.468,59229.569,97.0,9701 - 9706,"Works of art, collectors' pieces, and antiques"
Singapore,Thailand,5,2022,1.537,21.729,23.266,5.0,0501 - 0511,"Products of animal origin, not elsewhere specified or included"
Singapore,China,99,2022,1004770.659,703266.53,1708037.189,,,
Singapore,Saudi Arabia,48,2022,1027.229,16.604,1043.833,48.0,4801 - 4823,"Paper and paperboard; articles of paper pulp, of paper or of paperboard"
Singapore,United States,95,2022,56800.715,62035.464,118836.179,95.0,9501 - 9508,"Toys, games and sports requisites; parts and accessories thereof"
Singapore,Thailand,7,2022,98.946,38802.884,38901.83,7.0,0701 - 0714,Edible vegetables and certain roots and tubers
Singapore,Thailand,14,2022,233.19,22.184,255.374,14.0,1401 - 1404,Vegetable plaiting materials; vegetable products not elsewhere specified or included
Singapore,Thailand,13,2022,836.604,305.853,1142.457,13.0,1301 - 1302,"Lac; gums, resins and other vegetable saps and extracts"
Singapore,China,88,2022,443074.068,105294.753,548368.821,88.0,8801 - 8805,"Aircraft, spacecraft, and parts thereof"
Singapore,Thailand,21,2022,284731.774,56662.273,341394.04699999996,21.0,2101 - 2106,Miscellaneous edible preparations
Singapore,China,89,2022,750.547,6575.392,7325.939,89.0,8901 - 8908,"Ships, boats and floating structures"
Singapore,Thailand,22,2022,258981.836,25833.032,284814.868,22.0,2201 - 2209,"Beverages, spirits and vinegar"
Singapore,Saudi Arabia,40,2022,6927.13,42698.108,49625.238,40.0,4001 - 4017,Rubber and articles thereof
Singapore,"Hong Kong, China",26,2022,7.467,,7.467,26.0,2601 - 2621,"Ores, slag and ash"
Singapore,United States,66,2022,11.294,106.919,118.213,66.0,6601 - 6603,"Umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof"
Singapore,China,2,2022,,2070.02,2070.02,2.0,0201 - 0210,Meat and edible meat offal
Singapore,Thailand,23,2022,25787.858,25654.005,51441.863,23.0,2301 - 2309,Residues and waste from the food industries; prepared animal fodder
Singapore,Saudi Arabia,39,2022,76344.052,2195287.696,2271631.748,39.0,3901 - 3926,Plastics and articles thereof
Singapore,United States,70,2022,57435.748,83290.387,140726.135,70.0,7001 - 7020,Glass and glassware
Singapore,Thailand,24,2022,61810.748,491.974,62302.722,24.0,2401 - 2403,Tobacco and manufactured tobacco substitutes
Singapore,United States,99,2022,219869.88,236590.918,456460.798,,,
Singapore,United States,65,2022,3525.986,2617.167,6143.153,65.0,6501 - 6507,Headgear and parts thereof
Singapore,Thailand,25,2022,3254.537,42233.703,45488.24,25.0,2501 - 2530,"Salt; sulphur; earths and stone; plastering materials, lime and cement"
Singapore,China,18,2022,81820.604,7508.154,89328.758,18.0,1801 - 1806,Cocoa and cocoa preparations
Singapore,Saudi Arabia,38,2022,32547.773,30979.044,63526.817,38.0,3801 - 3825,Miscellaneous chemical products
Singapore,China,87,2022,285012.921,390600.234,675613.155,87.0,8701 - 8716,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof"
Singapore,Thailand,26,2022,364.856,314.504,679.36,26.0,2601 - 2621,"Ores, slag and ash"
Singapore,China,17,2022,7166.512,53748.062,60914.574,17.0,1701 - 1704,Sugars and sugar confectionery
Singapore,United States,67,2022,1587.313,551.809,2139.1220000000003,67.0,6701 - 6704,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair
Singapore,Thailand,20,2022,3205.133,33463.716,36668.849,20.0,2001 - 2009,"Preparations of vegetables, fruit, nuts or other parts of plants"
Singapore,China,90,2022,3850874.2,1600836.518,5451710.718,90.0,9001 - 9033,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof"
Singapore,United States,96,2022,7522.037,25023.281,32545.318,96.0,9601 - 9618,Miscellaneous manufactured articles
Singapore,China,93,2022,,14.932,14.932,93.0,9301 - 9307,Arms and ammunition; parts and accessories thereof
Singapore,"Hong Kong, China",22,2022,232638.055,10756.703,243394.758,22.0,2201 - 2209,"Beverages, spirits and vinegar"
Singapore,Saudi Arabia,43,2022,1.172,,1.172,43.0,4301 - 4304,Furskins and artificial fur; manufactures thereof
Singapore,United States,69,2022,9585.734,39123.717,48709.451,69.0,6901 - 6914,Ceramic products
Singapore,Thailand,15,2022,15588.92,4769.23,20358.15,15.0,1501 - 1522,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes
Singapore,China,92,2022,2687.689,13438.572,16126.261,92.0,9201 - 9209,Musical instruments; parts and accessories of such articles
Singapore,"Hong Kong, China",25,2022,345.801,21.361,367.162,25.0,2501 - 2530,"Salt; sulphur; earths and stone; plastering materials, lime and cement"
Singapore,Thailand,16,2022,1274.231,149033.304,150307.535,16.0,1601 - 1605,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates"
Singapore,China,16,2022,632.373,106494.12,107126.493,16.0,1601 - 1605,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates"
Singapore,Thailand,17,2022,6598.403,72399.853,78998.25600000001,17.0,1701 - 1704,Sugars and sugar confectionery
Singapore,China,91,2022,110864.438,88088.064,198952.50199999998,91.0,9101 - 9114,Clocks and watches and parts thereof
Singapore,United States,68,2022,3147.329,39271.411,42418.74,68.0,6801 - 6815,"Articles of stone, plaster, cement, asbestos, mica or similar materials"
Singapore,Thailand,18,2022,17488.624,618.666,18107.29,18.0,1801 - 1806,Cocoa and cocoa preparations
Singapore,Saudi Arabia,42,2022,1276.717,10.407,1287.124,42.0,4201 - 4206,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"
Singapore,United States,97,2022,105317.437,420660.3,525977.737,97.0,9701 - 9706,"Works of art, collectors' pieces, and antiques"
Singapore,Thailand,19,2022,178797.124,38705.259,217502.383,19.0,1901 - 1905,"Preparations of cereals, flour, starch or milk; pastrycooks' products"
Singapore,Thailand,1,2022,4.975,97.527,102.502,1.0,0101 - 0106,Live animals
Singapore,United States,90,2022,5108083.099,3673461.772,8781544.871,90.0,9001 - 9033,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof"
Singapore,Saudi Arabia,99,2022,144591.679,15475.219,160066.89800000002,,,
Singapore,Saudi Arabia,59,2022,17.644,13.298,30.942,59.0,5901 - 5911,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use"
Singapore,United States,91,2022,62173.417,10203.468,72376.88500000001,91.0,9101 - 9114,Clocks and watches and parts thereof
Singapore,Saudi Arabia,74,2022,274.683,67.661,342.344,74.0,7401 - 7419,Copper and articles thereof
Singapore,"Hong Kong, China",12,2022,704.492,4041.4,4745.892,12.0,1201 - 1214,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants ; straw and fodder"
Singapore,China,8,2022,8406.941,97041.477,105448.418,8.0,0801 - 0814,Edible fruit and nuts; peel of citrus fruit or melons
Singapore,China,5,2022,,6146.006,6146.006,5.0,0501 - 0511,"Products of animal origin, not elsewhere specified or included"
Singapore,Saudi Arabia,75,2022,2965.667,241.343,3207.0099999999998,75.0,7501 - 7508,Nickel and articles thereof
Singapore,United States,85,2022,14774584.12,4403557.943,19178142.063,85.0,8501 - 8548,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles"
Singapore,Saudi Arabia,76,2022,849.218,23.518,872.736,76.0,7601 - 7616,Aluminium and articles thereof
Singapore,"Hong Kong, China",19,2022,14683.624,10196.805,24880.429,19.0,1901 - 1905,"Preparations of cereals, flour, starch or milk; pastrycooks' products"
Singapore,Saudi Arabia,61,2022,1472.4,3.012,1475.412,61.0,6101 - 6117,"Articles of apparel and clothing accessories, knitted or crocheted"
Singapore,"Hong Kong, China",11,2022,2462.819,1139.408,3602.227,11.0,1101 - 1109,Products of the milling industry; malt; starches; inulin; wheat gluten
Singapore,Saudi Arabia,79,2022,42.3,0.073,42.373,79.0,7901 - 7907,Zinc and articles thereof
Singapore,Saudi Arabia,58,2022,9.774,,9.774,58.0,5801 - 5811,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery
Singapore,United States,84,2022,9203177.804,17141366.15,26344543.953999996,84.0,8401 - 8487,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof"
Singapore,Saudi Arabia,80,2022,614.872,,614.872,80.0,8001 - 8007,Tin and articles thereof
Singapore,"Hong Kong, China",10,2022,42.459,179.637,222.096,10.0,1001 - 1008,Cereals
Singapore,Saudi Arabia,81,2022,86.954,272.471,359.425,81.0,8101 - 8113,Other base metals; cermets; articles thereof
Singapore,China,9,2022,1691.323,21154.386,22845.709,9.0,0901 - 0910,"Coffee, tea, mate and spices"
Singapore,United States,86,2022,23834.585,36813.865,60648.45,86.0,8601 - 8609,"Railway or tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds"
Singapore,Saudi Arabia,73,2022,74666.251,3121.582,77787.833,73.0,7301 - 7326,Articles of iron or steel
Singapore,United States,94,2022,54741.826,77714.253,132456.079,94.0,9401 - 9406,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings"
Singapore,United States,88,2022,720878.66,4397031.165,5117909.825,88.0,8801 - 8805,"Aircraft, spacecraft, and parts thereof"
Singapore,China,6,2022,60.756,21167.819,21228.575,6.0,0601 - 0604,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage"
Singapore,"Hong Kong, China",17,2022,1941.622,1678.083,3619.705,17.0,1701 - 1704,Sugars and sugar confectionery
Singapore,Saudi Arabia,65,2022,57.001,,57.001,65.0,6501 - 6507,Headgear and parts thereof
Singapore,"Hong Kong, China",16,2022,8486.246,2120.302,10606.547999999999,16.0,1601 - 1605,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates"
Singapore,United States,89,2022,1081405.365,13591.181,1094996.546,89.0,8901 - 8908,"Ships, boats and floating structures"
Singapore,Saudi Arabia,63,2022,717.935,1.394,719.329,63.0,6301 - 6310,Other made up textile articles; sets; worn clothing and worn textile articles; rags
Singapore,Saudi Arabia,68,2022,107.885,206.98,314.865,68.0,6801 - 6815,"Articles of stone, plaster, cement, asbestos, mica or similar materials"
Singapore,"Hong Kong, China",15,2022,3376.851,494.259,3871.11,15.0,1501 - 1522,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes
Singapore,Saudi Arabia,69,2022,1832.393,44.824,1877.217,69.0,6901 - 6914,Ceramic products
Singapore,"Hong Kong, China",13,2022,404.286,42.929,447.21500000000003,13.0,1301 - 1302,"Lac; gums, resins and other vegetable saps and extracts"
Singapore,Saudi Arabia,70,2022,22.311,218.143,240.454,70.0,7001 - 7020,Glass and glassware
Singapore,China,7,2022,39.963,190100.559,190140.522,7.0,0701 - 0714,Edible vegetables and certain roots and tubers
Singapore,"Hong Kong, China",14,2022,47.989,0.342,48.330999999999996,14.0,1401 - 1404,Vegetable plaiting materials; vegetable products not elsewhere specified or included
Singapore,Saudi Arabia,71,2022,2018.646,31897.327,33915.973,71.0,7101 - 7118,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin"
Singapore,Saudi Arabia,62,2022,1742.291,20.747,1763.038,62.0,6201 - 6217,"Articles of apparel and clothing accessories, not knitted or crocheted"
Singapore,United States,87,2022,118051.893,248977.025,367028.918,87.0,8701 - 8716,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof"
Singapore,"Hong Kong, China",18,2022,19875.233,63.741,19938.974000000002,18.0,1801 - 1806,Cocoa and cocoa preparations
Singapore,Saudi Arabia,72,2022,331.137,373.52,704.6569999999999,72.0,7201 - 7229,Iron and steel
Singapore,United States,92,2022,900.305,10509.491,11409.796,92.0,9201 - 9209,Musical instruments; parts and accessories of such articles
Singapore,Saudi Arabia,82,2022,2213.503,467.951,2681.454,82.0,8201 - 8215,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal"
Singapore,"Hong Kong, China",9,2022,5593.917,854.538,6448.455,9.0,0901 - 0910,"Coffee, tea, mate and spices"
Singapore,Saudi Arabia,53,2022,,14.246,14.246,53.0,5301 - 5311,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn
Singapore,China,11,2022,8179.471,8928.184,17107.655,11.0,1101 - 1109,Products of the milling industry; malt; starches; inulin; wheat gluten
Singapore,"Hong Kong, China",21,2022,105002.046,3872.805,108874.851,21.0,2101 - 2106,Miscellaneous edible preparations
Singapore,"Hong Kong, China",5,2022,199.813,0.083,199.896,5.0,0501 - 0511,"Products of animal origin, not elsewhere specified or included"
Singapore,Saudi Arabia,91,2022,243.219,0.381,243.6,91.0,9101 - 9114,Clocks and watches and parts thereof
Singapore,United States,79,2022,7617.544,179.176,7796.72,79.0,7901 - 7907,Zinc and articles thereof
Singapore,"Hong Kong, China",4,2022,5362.244,250.319,5612.563,4.0,0401 - 0410,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"
Singapore,Saudi Arabia,94,2022,1841.446,4.001,1845.447,94.0,9401 - 9406,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings"
Singapore,China,4,2022,28962.507,14920.358,43882.865000000005,4.0,0401 - 0410,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"
Singapore,United States,78,2022,77.333,829.013,906.346,78.0,7801 - 7806,Lead and articles thereof
Singapore,United States,83,2022,22987.975,82193.236,105181.21100000001,83.0,8301 - 8311,Miscellaneous articles of base metal
Singapore,Saudi Arabia,95,2022,199.153,82.95,282.103,95.0,9501 - 9508,"Toys, games and sports requisites; parts and accessories thereof"
Singapore,"Hong Kong, China",3,2022,21060.143,6815.514,27875.657,3.0,0301 - 0307,"Fish and crustaceans, molluscs and other aquatic invertebrates"
Singapore,Saudi Arabia,96,2022,471.939,33.236,505.175,96.0,9601 - 9618,Miscellaneous manufactured articles
Singapore,China,12,2022,2624.872,50826.092,53450.964,12.0,1201 - 1214,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants ; straw and fodder"
Singapore,Saudi Arabia,64,2022,1218.205,10.644,1228.849,64.0,6401 - 6406,"Footwear, gaiters and the like; parts of such articles"
Singapore,"Hong Kong, China",2,2022,1138.082,236.512,1374.594,2.0,0201 - 0210,Meat and edible meat offal
Singapore,Saudi Arabia,51,2022,,0.201,0.201,51.0,5101 - 5113,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric"
Singapore,United States,76,2022,29983.58,121107.272,151090.852,76.0,7601 - 7616,Aluminium and articles thereof
Singapore,Saudi Arabia,90,2022,31816.035,1588.699,33404.734,90.0,9001 - 9033,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof"
Singapore,United States,80,2022,42475.727,10154.755,52630.481999999996,80.0,8001 - 8007,Tin and articles thereof
Singapore,Saudi Arabia,54,2022,1777.62,,1777.62,54.0,5401 - 5408,"Sewing thread of man-made filaments, whether or not put up for retail sale"
Singapore,Saudi Arabia,89,2022,1686.875,,1686.875,89.0,8901 - 8908,"Ships, boats and floating structures"
Singapore,Saudi Arabia,83,2022,952.273,60.134,1012.407,83.0,8301 - 8311,Miscellaneous articles of base metal
Singapore,Saudi Arabia,84,2022,385579.001,6901.565,392480.566,84.0,8401 - 8487,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof"
Singapore,United States,82,2022,84378.701,84538.728,168917.429,82.0,8201 - 8215,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal"
Singapore,Saudi Arabia,57,2022,77.643,10.742,88.385,57.0,5701 - 5705,Carpets and other textile floor coverings
Singapore,"Hong Kong, China",20,2022,4659.759,1036.615,5696.374,20.0,2001 - 2009,"Preparations of vegetables, fruit, nuts or other parts of plants"
Singapore,"Hong Kong, China",8,2022,2809.464,346.981,3156.4449999999997,8.0,0801 - 0814,Edible fruit and nuts; peel of citrus fruit or melons
Singapore,Saudi Arabia,85,2022,54466.137,299.024,54765.161,85.0,8501 - 8548,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles"
Singapore,United States,64,2022,29333.313,12903.127,42236.44,64.0,6401 - 6406,"Footwear, gaiters and the like; parts of such articles"
Singapore,China,10,2022,40.305,1230.775,1271.0800000000002,10.0,1001 - 1008,Cereals
Singapore,Saudi Arabia,86,2022,153.46,,153.46,86.0,8601 - 8609,"Railway or tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds"
Singapore,"Hong Kong, China",7,2022,333.929,617.038,950.967,7.0,0701 - 0714,Edible vegetables and certain roots and tubers
Singapore,Saudi Arabia,87,2022,7993.671,10.782,8004.453,87.0,8701 - 8716,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof"
Singapore,United States,81,2022,9565.324,47028.648,56593.972,81.0,8101 - 8113,Other base metals; cermets; articles thereof
Singapore,Saudi Arabia,56,2022,3.44,0.31,3.75,56.0,5601 - 5609,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof"
Singapore,Saudi Arabia,88,2022,4851.381,115.767,4967.148,88.0,8801 - 8805,"Aircraft, spacecraft, and parts thereof"
Singapore,"Hong Kong, China",6,2022,140.422,0.291,140.713,6.0,0601 - 0604,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage"
Singapore,United States,93,2022,1508.972,317.66,1826.632,93.0,9301 - 9307,Arms and ammunition; parts and accessories thereof
Singapore,Saudi Arabia,97,2022,131.65,,131.65,97.0,9701 - 9706,"Works of art, collectors' pieces, and antiques"
Singapore,China,82,2022,61939.271,175615.271,237554.54200000002,82.0,8201 - 8215,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal"
Singapore,Thailand,27,2022,1110312.706,1905143.887,3015456.5930000003,27.0,2701 - 2715,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
Singapore,Thailand,92,2022,263.503,123.105,386.608,92.0,9201 - 9209,Musical instruments; parts and accessories of such articles
Singapore,China,31,2022,530.576,5579.114,6109.69,31.0,3101 - 3105,Fertilisers
Singapore,United States,38,2022,767709.938,1596933.532,2364643.4699999997,38.0,3801 - 3825,Miscellaneous chemical products
Singapore,Thailand,88,2022,86637.024,19223.531,105860.55500000001,88.0,8801 - 8805,"Aircraft, spacecraft, and parts thereof"
Singapore,China,55,2022,4477.223,5843.222,10320.445,55.0,5501 - 5516,Man-made staple fibres
Singapore,Thailand,89,2022,764.537,1343.467,2108.004,89.0,8901 - 8908,"Ships, boats and floating structures"
Singapore,Thailand,90,2022,510299.082,164767.488,675066.5700000001,90.0,9001 - 9033,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof"
Singapore,China,54,2022,47965.615,10476.114,58441.729,54.0,5401 - 5408,"Sewing thread of man-made filaments, whether or not put up for retail sale"
Singapore,United States,37,2022,10638.725,112517.202,123155.92700000001,37.0,3701 - 3707,Photographic or cinematographic goods
Singapore,Thailand,91,2022,298174.354,7995.193,306169.547,91.0,9101 - 9114,Clocks and watches and parts thereof
Singapore,China,32,2022,132600.085,115781.303,248381.38799999998,32.0,3201 - 3215,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks"
Singapore,United States,36,2022,615.831,7970.014,8585.845,36.0,3601 - 3606,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations
Singapore,China,62,2022,6237.46,280257.942,286495.402,62.0,6201 - 6217,"Articles of apparel and clothing accessories, not knitted or crocheted"
Singapore,China,53,2022,20.867,229.852,250.719,53.0,5301 - 5311,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn
Singapore,Thailand,94,2022,12618.558,14566.948,27185.506,94.0,9401 - 9406,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings"
Singapore,China,52,2022,87.854,3278.631,3366.4849999999997,52.0,5201 - 5212,Cotton
Singapore,Thailand,95,2022,30393.985,15387.837,45781.822,95.0,9501 - 9508,"Toys, games and sports requisites; parts and accessories thereof"
Singapore,United States,35,2022,3461.692,150244.635,153706.32700000002,35.0,3501 - 3507,Albuminoidal substances; modified starches; glues; enzymes
Singapore,China,33,2022,3161984.251,123358.302,3285342.5530000003,33.0,3301 - 3307,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
Singapore,Thailand,96,2022,13254.923,13428.094,26683.017,96.0,9601 - 9618,Miscellaneous manufactured articles
Singapore,China,51,2022,324.596,2506.031,2830.627,51.0,5101 - 5113,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric"
Singapore,Thailand,97,2022,1402.843,2101.858,3504.701,97.0,9701 - 9706,"Works of art, collectors' pieces, and antiques"
